,EntrezGeneID,logFC,logCPM,PValue,F,FDR
53,226251,-3.2021111134048437,5.287249823186145,4.0885236362722555e-06,84.87330851775727,0.0011465493453746442
54,209027,1.3882079778179757,3.0959601761456277,4.08893251808251e-06,84.94973597800632,0.0011465493453746442
55,19270,-1.710700402187194,7.077029109356086,4.152746795831485e-06,84.508872051135,0.0011465493453746442
56,77011,0.9142294849019177,2.524564705843728,4.16198825095049e-06,85.07996582388425,0.0011465493453746442
57,54325,1.1913066895925921,7.247653045143796,4.164309727079301e-06,84.4435066188909,0.0011465493453746442
58,12428,0.01204177123242824,3.7968335909445416,4.371013958441621e-06,83.42862700145616,0.0011656107410099156
59,66259,-3.2808823809109455,4.443435342352898,4.433260653300398e-06,83.14053125129703,0.0011656107410099156
60,27224,0.7944021762376979,7.1204038990767655,4.524525901785065e-06,82.62896914587047,0.0011656107410099156
61,16416,-5.184319605392289,4.934200592903971,4.56477038350563e-06,82.80136495622672,0.0011656107410099156
62,14345,2.6740286852290516,3.9926417994577443,4.598501890138687e-06,82.3343461561169,0.0011656107410099156
63,207212,-2.5782434455160517,6.964391879084546,4.7071685480336554e-06,81.78039201652798,0.00117451210224296
64,13400,-3.771231254549653,6.654802728201119,5.021023943420709e-06,80.40959777927657,0.001200267640959379
65,28146,1.7020362280060368,8.772106908627624,5.063509872894218e-06,80.2266896673495,0.001200267640959379
66,269582,1.038128776676822,3.9239337293453738,5.09245086693444e-06,80.15963002635488,0.001200267640959379
67,14077,4.828791863841972,9.29074214877406,5.172541860421764e-06,79.8345765845363,0.001200267640959379
68,16398,-1.662428169704776,4.73203118468909,5.186202468920856e-06,80.25587418812533,0.001200267640959379
69,231991,0.9368532374183077,4.853073837902838,5.417110310815862e-06,78.89527062713803,0.0012299632897829946
70,55979,0.9385302206063556,5.696108044693392,5.591062971455404e-06,78.16664510071284,0.0012299632897829946
71,17912,-1.2388980862879835,5.729169150460797,5.638626330372764e-06,77.9962727416439,0.0012299632897829946
72,70082,-0.7136104799292372,3.451283074449721,5.804379671243565e-06,77.52454933695577,0.0012299632897829946
73,56356,-3.352265202631461,3.6479442351514018,5.861746773507851e-06,77.36068729212998,0.0012299632897829946
74,230145,2.3584553714389447,2.5268410324245534,5.920943597353379e-06,77.32244609095298,0.0012299632897829946
75,18104,-5.435290665670638,4.308647898465638,5.922290550897806e-06,77.47072932501827,0.0012299632897829946
76,71198,-0.6935119987291305,3.428055214046253,5.93068904209973e-06,77.13540377241863,0.0012299632897829946
77,66270,1.0778596969204879,7.586894712675458,6.030345753776495e-06,76.62821209191048,0.0012345973248981648
78,69051,0.3653758501222448,4.110729995104923,6.312491148890642e-06,75.72229747431014,0.0012724775296019141
79,69219,0.9433353846808723,4.328287941626361,6.374738704249053e-06,76.40333642249782,0.0012724775296019141
80,54189,-1.940207544807038,5.319416425583619,6.4880862696973316e-06,75.17271468820701,0.001273795295437852
81,54141,0.03758447649316423,3.9782834904627924,6.550920680882623e-06,75.0183849128634,0.001273795295437852
82,243362,-0.4031457981310623,3.6175109380419186,6.620640586219658e-06,74.8041650276682,0.001273795295437852
83,320127,-5.263730863294619,2.873784624565035,7.081587187131032e-06,70.46559983904247,0.0013382821984097072
84,15212,-3.3002278491557773,4.4679903031746075,7.123425816571175e-06,73.8080319754412,0.0013382821984097072
85,207592,-2.3989973372528097,4.537039123980194,7.4565922681979315e-06,72.46954370912941,0.0013722312201290543
86,18799,-1.9351463782005192,3.8809547669605386,7.626124646766805e-06,72.5024510932746,0.0013722312201290543
87,64436,-1.6113718729144237,4.41454945592719,7.738899980047781e-06,71.78058836806314,0.0013722312201290543
88,26357,3.406571547658042,7.286618443952401,7.847985680507128e-06,71.49289012170303,0.0013722312201290543
89,80281,0.6907618452917907,6.375326457116083,8.045292600805982e-06,71.02610990710093,0.0013722312201290543
90,21923,3.681695657880538,6.819483275249902,8.150744339005711e-06,70.7823338450363,0.0013722312201290543
91,218215,2.7167248801582278,5.68447235838006,8.249604393277459e-06,70.55737045300243,0.0013722312201290543
92,105722,-1.8216907829811062,7.45714584537018,8.29461691298719e-06,70.45465863430634,0.0013722312201290543
93,75985,1.576481230761622,4.337850657827643,8.34367594312683e-06,70.35390667373852,0.0013722312201290543
94,232016,-2.5936436179828424,6.390008869655686,8.365145550749635e-06,70.36269440675446,0.0013722312201290543
95,226245,-3.5258319646319976,5.464189960243842,8.403971934798332e-06,70.61733970868298,0.0013722312201290543
96,69638,-6.958964401987786,3.5503480354508534,8.498645817023102e-06,61.17639700131128,0.0013722312201290543
97,406223,-10.426115779646572,2.0256926846525385,8.500443789043257e-06,64.66421147579894,0.0013722312201290543
98,17112,-1.4135059874316918,8.90513839066767,8.584125319104367e-06,69.81911833354994,0.0013722312201290543
99,13032,0.31558672283604955,5.963916373160248,8.605374808889954e-06,69.7736778812665,0.0013722312201290543
100,15366,0.36283916452101733,3.473183869783052,8.745427017096318e-06,69.58263783150065,0.0013722312201290543
101,13835,-1.4771315132427332,5.565151036628349,8.802234063540261e-06,69.3591107590846,0.0013722312201290543
102,20932,1.1505448313480227,8.47718836009058,8.850887073285278e-06,69.25670530500201,0.0013722312201290543
103,74841,1.8324044399796495,7.699200838428258,8.95085699804509e-06,69.05142147680775,0.0013743868788632888
104,80883,-3.6070561938811956,4.535356039961229,9.15041868284937e-06,65.5284036956546,0.0013841015185808783
105,19224,1.5549046372891797,5.230360019691359,9.225782007223229e-06,68.51520183566336,0.0013841015185808783
106,56175,-1.804333837289094,3.435094398286575,9.274147566419561e-06,68.42062562152162,0.0013841015185808783
107,57752,1.0655875082392072,6.138578900181046,9.38036297094139e-06,68.20094874765381,0.001386990891508917
108,17155,-3.4471314286989467,7.1210747610911325,9.762913513676678e-06,67.48589987123592,0.0014303116137605767
109,242481,-3.026733024968713,3.7694165713928465,9.922890077635266e-06,62.64531392911127,0.0014405330149977961
110,74315,1.0445249653962971,6.8830697595066015,1.0077472762467815e-05,66.91916800180672,0.0014427656866353722
111,57776,2.3530476627031183,2.418532188495852,1.014429820742259e-05,66.00229229291944,0.0014427656866353722
112,64138,0.11065068966419137,6.8198339030756525,1.026252733630426e-05,66.59743142721265,0.0014427656866353722
113,67398,1.2514189480033358,7.297708587574298,1.0299661110678967e-05,66.53374021016438,0.0014427656866353722
114,52710,3.134883036502897,5.318971526781572,1.0401170044029246e-05,66.36811502825444,0.0014443155168095915
115,74127,2.2979124658814927,4.27049855111526,1.0560826458591939e-05,66.18081520841848,0.001453843428597023
116,56738,2.719962194054591,6.3243596814990175,1.096649152921842e-05,65.4397979648595,0.0014684875803320661
117,11416,-0.09777221635488882,4.716666183729574,1.0974750737627302e-05,65.42740014242453,0.0014684875803320661
118,14544,3.218966482995786,4.859287237552365,1.1020790711852998e-05,65.36565841257372,0.0014684875803320661
119,67711,0.9396646504333087,5.43309869063477,1.103503723713745e-05,65.32894348446413,0.0014684875803320661
120,66427,0.9435404804234815,7.103879074095057,1.1142230635351387e-05,65.1614498106523,0.001470498190214267
121,60525,1.3034023531288734,5.146666077693742,1.1606426705507165e-05,64.465423471788,0.0015192051480347863
122,209588,3.1105440704549907,5.672363200791508,1.2362580921382114e-05,63.410661919610426,0.0016050248352321218
123,228413,0.8681584599241635,4.465540332098226,1.2825002300916693e-05,62.81832292459752,0.001635723971708845
124,67180,0.9315676578049971,5.564466656624609,1.2864125280505328e-05,62.72224682500128,0.001635723971708845
125,67963,2.2634816360055456,7.273339862753934,1.296484448639937e-05,62.592255581767624,0.001635723971708845
126,55951,1.3893223378639568,5.915145967248494,1.300876350472937e-05,62.53619253248296,0.001635723971708845
127,224090,3.2354757961512526,4.005606628326884,1.314022995912513e-05,62.39098147611653,0.0016393463454474155
128,56332,-1.0696886307812206,6.332739157481384,1.3351495402970533e-05,62.10777912320002,0.0016527909309305153
129,67647,-1.6693809186344457,7.10302856100332,1.3682670158352911e-05,61.70280974528973,0.0016698905366448074
130,50918,-2.328978294039964,7.043453048680226,1.3698770135917702e-05,61.68346219589225,0.0016698905366448074
131,18569,2.238687110919602,7.1184888308844005,1.3957895915752419e-05,61.37547219468054,0.0016885881808988666
132,74147,3.5558463095402058,4.951607315633563,1.4238735583334749e-05,61.05921124429987,0.0017096117934606962
133,14319,2.7718892559861774,10.882497744904322,1.4933770397913753e-05,60.28074870838683,0.0017494031438712954
134,100041649,1.4134002821475211,5.215090808755303,1.5065270337427796e-05,60.14376719186888,0.0017494031438712954
135,226442,-1.7528555565112467,5.992943291677645,1.524399633535318e-05,59.95259603445924,0.0017494031438712954
136,76267,1.9650194365802487,9.345279952294776,1.5393258375688334e-05,59.79583986582408,0.0017494031438712954
137,30935,-1.1365922252225036,5.159627948358214,1.5535418968819378e-05,59.650821957815296,0.0017494031438712954
138,80904,-1.479282407574506,6.896268157144107,1.5606862107624566e-05,59.576623422761,0.0017494031438712954
139,229731,-0.8390780251567677,4.5397827914118345,1.564367813791965e-05,59.585244853966046,0.0017494031438712954
140,27999,2.395009205252437,7.03475236531143,1.5693285812874633e-05,59.48890000919999,0.0017494031438712954
141,233489,-1.869335888865991,6.818916511449952,1.5776904841789873e-05,59.40567034917691,0.0017494031438712954
142,17345,0.6272003236485069,6.596198370893035,1.583963929542197e-05,59.34188509387281,0.0017494031438712954
143,20807,-1.1630395270051175,7.513756380019249,1.584354390874308e-05,59.33790076509276,0.0017494031438712954
144,14977,1.2934312265314212,7.3491158263342236,1.5884742680276648e-05,59.296800788339766,0.0017494031438712954
145,16551,0.4637267954413524,3.74203717124593,1.6169566490816232e-05,59.0586649700881,0.0017685740225468795
146,66286,2.065672164188723,5.9765359345571945,1.642447001083062e-05,58.77168452060955,0.001783478915941572
147,17470,-3.4609325730959988,5.991754248165929,1.671003291623647e-05,58.50296482643203,0.001783478915941572
148,110829,-0.8836224448187523,6.573410525629103,1.6816447379116537e-05,58.40173263689079,0.001783478915941572
149,14283,-0.511595228625963,5.502108864913993,1.6877917255140137e-05,58.35726482762341,0.001783478915941572
150,77963,2.421723356615832,5.790550866084212,1.697319618187735e-05,58.2601951300946,0.001783478915941572
151,66357,0.9450133984127718,5.463179241009819,1.7036226815929558e-05,58.19969700099328,0.001783478915941572
152,22169,1.8873925774113074,4.088399717280401,1.708762440597786e-05,58.219650328916245,0.001783478915941572
153,94353,-2.1072978421716972,4.517765355165532,1.7611181618319855e-05,57.696779230179466,0.0018124275349296168
154,68525,-3.083752532998648,4.750109337702641,1.7828024421017477e-05,57.62701354775218,0.0018124275349296168
155,56460,-0.623499305024652,7.3849101227585106,1.7867165228842002e-05,57.463834490427374,0.0018124275349296168
156,218335,0.5744238218042608,6.95133415333544,1.7877866214854594e-05,57.45461066603704,0.0018124275349296168
157,14009,-6.068282046058555,2.6666195755950897,1.8033749668801976e-05,39.74771751300186,0.0018124275349296168
158,18453,0.9768555410452443,9.006863352301805,1.8045962681057616e-05,57.31105692526981,0.0018124275349296168
159,71876,1.2994150978678642,1.8640035446664012,1.8243604729977253e-05,57.73936353908754,0.0018184092475553078
160,107242,0.05678904899505292,4.784584244080891,1.8428123984407228e-05,57.000166449815836,0.0018184092475553078
161,14538,-1.8669914795368965,7.12276627285291,1.844713495547372e-05,56.97615704990911,0.0018184092475553078
162,71406,-5.4840930375170736,2.256677790343809,1.871160069015083e-05,55.997277156517356,0.0018331628921534882
163,68801,0.430040932274965,7.218418751527297,1.8937923092343386e-05,56.5764201501,0.0018378933090385195
164,216705,1.2705539551379375,7.81323315736768,1.8990068006221788e-05,56.53479138635054,0.0018378933090385195
165,619973,1.7696657488609278,3.749980542770925,1.9250079967046528e-05,56.35009192641818,0.0018518344999624457
166,208628,0.3244651903973474,3.871359646852975,1.943980185397523e-05,56.2179663721367,0.001858887400036709
167,23917,1.043292433423049,6.222895235211167,2.0105925416709136e-05,55.67731615507499,0.0019111400177346915
168,16909,3.060224491060455,3.570969721528623,2.028590040241491e-05,55.66686888347998,0.001912205024599304
169,80752,2.4933290576836975,6.592982535265435,2.0356619336331748e-05,55.492879311452704,0.001912205024599304
170,21982,1.4563081870368928,7.000154592657662,2.094881897589788e-05,55.068034129305445,0.0019563256738369195
171,13135,0.8324545799828227,6.566804916374914,2.170555567452316e-05,54.54657666152766,0.0020152094102701182
172,106795,-0.06406630203148234,3.8930203923980655,2.1832127329187887e-05,54.473352256739986,0.0020152441694786206
173,20200,-4.14194626216795,8.624095872671296,2.209716286291754e-05,54.28767011368722,0.0020279861710225874
174,74016,-0.20594991164414736,2.933606033098375,2.2502555297812858e-05,54.073170953289974,0.0020363636890381853
175,110006,2.3567399655690755,5.741611725811408,2.254017088943026e-05,53.99731409798257,0.0020363636890381853
176,67620,-3.5223627838945895,-0.5844421291381305,2.2571004631458375e-05,37.00072334366694,0.0020363636890381853
177,53625,-1.7572560870783631,5.595752064941782,2.284308315266584e-05,53.80612061969372,0.002043998017592447
178,18163,-5.559970216457554,4.9947887127585915,2.2911619083790347e-05,39.36024904297828,0.002043998017592447
179,52033,0.644654410843515,3.6647449317138903,2.426309202410924e-05,53.13499776160054,0.002152540647405558
180,14081,4.0668263535796205,9.313746504150082,2.440062486224342e-05,52.859176611666996,0.0021527822012440065
181,67980,-1.3485037702083922,4.013008131115667,2.46206617356314e-05,52.74626179052306,0.002160260149759878
182,20618,-2.4485516392125124,2.3071546980760798,2.5024727358600877e-05,47.986301525612355,0.0021837151431120076
183,67474,1.7094084597918844,5.4983277858975885,2.5535281706276604e-05,52.21758005981483,0.002216157138953973
184,66442,0.06914432403057438,2.85793435099432,2.6111755705985495e-05,51.946050645324895,0.0022482270364551607
185,18391,1.4411744941258051,4.454720310666656,2.6324305173135478e-05,51.794431314531344,0.0022482270364551607
186,170721,-1.5566869623703963,6.016876940855503,2.6565943811028033e-05,51.694854330435504,0.0022482270364551607
187,12068,1.1522660999284742,4.648454738539969,2.6686425231943582e-05,51.60439609363306,0.0022482270364551607
188,93692,1.6789675717447998,6.160247686273287,2.6690428246313794e-05,51.599121057511525,0.0022482270364551607
189,319880,0.969261037852853,7.373051737420578,2.674952325921977e-05,51.56825842290028,0.0022482270364551607
190,93897,-4.770441171795481,2.813822504749197,2.6940641724963915e-05,46.443784239452256,0.00225145202667948
191,66977,-0.31724680362348767,2.6194810542669953,2.706987219753649e-05,51.60021345974372,0.00225145202667948
192,68133,1.2006083453604242,4.287891751376743,2.745970230956075e-05,51.210005770832595,0.0022720413791781123
193,19411,-0.8621903504374542,5.69285590234307,2.768475418604943e-05,51.09508830969087,0.0022788548432836255
194,110784,-1.1505537969656445,4.45819636313478,2.808231099365407e-05,50.90603777153203,0.002292768166646575
195,19361,0.9330786293263545,2.986092228924646,2.814093309930044e-05,51.04945805465443,0.002292768166646575
196,12632,-1.2446580808705394,6.297213966904024,2.8518776025119775e-05,50.68648112624133,0.0022976243563552334
197,77914,-2.6487293405874515,1.2189693122887852,2.855196059643034e-05,66.8588959835696,0.0022976243563552334
198,20333,0.7654212195986321,5.474178371279351,2.8632177776610395e-05,50.631910224374316,0.0022976243563552334
199,20818,0.81561970995805,6.2108207164797316,2.8853091033150093e-05,50.52704330822527,0.002298394613661892
200,13824,1.7324089281801047,4.916932940175879,2.8954005594871894e-05,50.48131581391085,0.002298394613661892
201,432572,0.10776550824543722,5.334561764082893,2.934518165947449e-05,50.298044196877676,0.002298394613661892
202,53381,1.217928127553713,6.751432175833917,2.9382288255863766e-05,50.279982902314345,0.002298394613661892
203,630499,1.1836917931906563,4.862915159487691,2.9427699559731156e-05,50.26038065569284,0.002298394613661892
204,68294,-0.06378714318044523,5.807353983039575,2.950534759851512e-05,50.22332805210506,0.002298394613661892
205,13667,1.464805040664197,5.470664703937014,2.977331848420865e-05,50.10101706519873,0.002308010305215184
206,219134,-0.07204741929134244,4.379494317064564,2.9987533464904456e-05,50.0774313664357,0.0023133860961403827
207,243864,-4.509267757599307,2.1390951625791246,3.0292688439641307e-05,49.94587005827034,0.002323779524831802
208,233328,-2.712966633018001,3.6359447549705006,3.074119743941838e-05,49.77607777147569,0.002323779524831802
209,54392,-0.0026865805074839932,2.7870553380873626,3.0953318531092467e-05,49.74397386421116,0.002323779524831802
210,78339,0.7987175814851956,6.920890656146485,3.1046741565881984e-05,49.53772429560891,0.002323779524831802
211,93734,1.5035021178857197,2.38555520313792,3.111546988088489e-05,49.66620755975738,0.002323779524831802
212,12014,-0.2712402868407797,3.836891349764293,3.1159544660021536e-05,49.839846387842684,0.002323779524831802
213,114128,-2.6098241445154025,4.346804971333635,3.1168260085279855e-05,49.504128219337304,0.002323779524831802
214,70361,1.1340165169525984,6.933988473232897,3.1564319882521484e-05,49.31699743359988,0.002323779524831802
215,432530,-1.82489487399565,0.8689923112972195,3.159132798143588e-05,50.094491509855935,0.002323779524831802
216,225870,-1.132936285929557,3.839702112280506,3.1672631782326105e-05,49.40970495955671,0.002323779524831802
217,103889,-4.321585160564792,2.7902541000991055,3.173281776830404e-05,49.594196670964884,0.002323779524831802
218,13849,-0.75226019990311,6.495340494996987,3.186847742113875e-05,49.191177899312414,0.002323779524831802
219,108097,-0.6991311586474617,5.145949889929481,3.232227664892663e-05,49.005679643900166,0.0023461565263941334
220,67187,1.174751046172898,3.905885560606952,3.25002435646383e-05,48.93797536995478,0.0023470954492962673
221,19283,-3.1506261649553875,4.31931847891143,3.276596608984953e-05,48.8405119994566,0.0023470954492962673
222,225115,-2.3550261901777443,7.924302963950127,3.277614660862093e-05,48.81819821805985,0.0023470954492962673
223,11886,-0.0510768240670274,6.347678877509177,3.309230237456033e-05,48.690922142121764,0.0023578661810270104
224,53975,2.315500483328779,4.053700476626821,3.3333078236520284e-05,48.601443536129565,0.0023578661810270104
225,15903,-2.332755246927701,5.066876547053565,3.3369513238906905e-05,48.665979165778325,0.0023578661810270104
226,331026,2.3860027760737723,4.2361597528245785,3.39494268263548e-05,48.364822513499945,0.002388274876608193
227,16179,0.6457735219661095,6.806921539385433,3.4234925167215364e-05,48.245859034413336,0.002397796140330097
228,328365,-0.8621665480740267,7.353236000329529,3.453333612257612e-05,48.13268814045096,0.002408134692320603
229,15006,0.714568982504481,6.037809751311113,3.4685686547537385e-05,48.07541500608248,0.0024082422977288022
230,20319,-2.846660895416684,3.243431929402088,3.4841060184975846e-05,48.05544053966725,0.0024085579657743693
231,22323,-0.36688709730946756,7.145211408459187,3.571569481425148e-05,47.695988946334936,0.002438373630905563
232,54405,0.6151010297761311,5.863232201211634,3.575194588672518e-05,47.68291928529234,0.002438373630905563
233,381410,-0.22771077578800333,4.609859233050956,3.581200596538347e-05,47.66343243868919,0.002438373630905563
234,67860,-1.5642191028771475,6.222350032296752,3.5883136280468866e-05,47.63567347577126,0.002438373630905563
235,70420,-1.4598466860545374,4.059569187958435,3.673903552436474e-05,47.341660418642846,0.002485956179188901
236,320844,1.8654557548649486,2.618655383017591,3.723030338676488e-05,47.22321136609558,0.0024957019877033812
237,207278,1.294135735264211,5.486031536117037,3.7295346508996404e-05,47.14006914389366,0.0024957019877033812
238,18481,-2.152799589516982,4.431284696108582,3.7390667272158324e-05,46.937955990900925,0.0024957019877033812
239,72080,2.45434310941841,3.3449339076813467,3.7558511086721625e-05,47.36984238773068,0.0024957019877033812
240,17387,-2.8295350825121095,6.836461543657173,3.7744693264048276e-05,46.988250457960504,0.0024957019877033812
241,214944,1.8583100376349886,4.7413975333553084,3.782077030648245e-05,46.96425654480156,0.0024957019877033812
242,12696,-1.3307785795485454,5.181839827000615,3.853184191425417e-05,46.72847542928104,0.0025321604260441347
243,12319,2.0699038227634237,3.9891845002298614,3.8931472442403e-05,46.62973411506249,0.002543888338053745
244,243328,2.996532614030952,1.9507835839596004,3.9209067728475284e-05,46.90921761354567,0.002543888338053745
245,22229,5.165333085178979,3.0067252206369273,3.9276632398924183e-05,47.19692839408703,0.002543888338053745
246,338366,1.0480204998384866,7.186634044468335,3.953920728750957e-05,46.398784943118244,0.002543888338053745
247,66143,-0.08973230836487626,4.681064232864239,3.9687880567191315e-05,46.352432826618276,0.002543888338053745
248,14067,3.629804041192283,2.503274973495948,3.992750438251018e-05,46.11173783343056,0.002543888338053745
249,75212,0.6560003111819918,4.888552351130109,4.0055747321825424e-05,46.23679295135689,0.002543888338053745
250,68603,0.5634208513682502,5.331782944870868,4.019142229771115e-05,46.19338453833429,0.002543888338053745
251,217169,-5.943991129746803,6.680761554370931,4.0287327983220365e-05,46.289482373250145,0.002543888338053745
252,12530,1.5755311129121428,4.266018427057941,4.035532200578689e-05,46.146252125498314,0.002543888338053745
253,16423,2.234216280832007,5.524227006361878,4.0462623700021994e-05,46.10898499051495,0.002543888338053745
254,20832,1.8388202252082817,7.307793907290219,4.073316286918912e-05,46.02554073410931,0.0025463954076345905
255,15015,1.0163870584894763,8.797085625022016,4.090029456482913e-05,45.974360589708155,0.0025463954076345905
256,56016,-1.6410971069769043,3.42058068717997,4.098087668370529e-05,46.01022296678978,0.0025463954076345905
257,242083,-2.4933979393744767,5.028824787147123,4.1412796907772325e-05,45.82473730119284,0.002563259510931071
258,432987,-9.449649268715861,4.654521937995924,4.157701872589024e-05,29.766332361777952,0.0025634880773503527
259,22272,0.30408814173400206,5.980780102470731,4.18764509824555e-05,45.68073449410924,0.0025655874715404215
260,12297,-0.43841576417081907,5.91814066517154,4.197513717212733e-05,45.652224025045975,0.0025655874715404215
261,23880,-0.7100020067268552,0.5741725724080755,4.2093050131103416e-05,45.928301456155886,0.0025655874715404215
262,110172,0.5769578392920552,5.856076854307826,4.2626826470490814e-05,45.460768936098255,0.0025846116597609526
263,54198,0.9648427714055974,7.24547976233816,4.2963394661433025e-05,45.363613655764134,0.0025846116597609526
264,53421,1.1273923768153449,8.325145998225151,4.2987076112274476e-05,45.3568117151668,0.0025846116597609526
265,14183,-4.443934128539088,7.373697036737511,4.305560074839792e-05,45.33876709787227,0.0025846116597609526
266,14962,3.3208690226089463,5.634541344622064,4.329867622082225e-05,45.27131041091593,0.0025846116597609526
267,79554,1.764721946101618,3.7691003433353303,4.361676511285021e-05,45.184432865404126,0.0025846116597609526
268,72102,-0.14144868455097862,7.2474054831980945,4.369511817752741e-05,45.15574777093563,0.0025846116597609526
269,19017,-2.659457056610504,3.5465037611422896,4.370221288935633e-05,45.52240253957275,0.0025846116597609526
270,353342,-2.232489437785118,4.550610796109985,4.386184230667031e-05,45.120390974503216,0.0025846116597609526
