,logFC,logCPM,PValue,FDR
0,-9.199018678961123,12.848343379094574,1.1386250466563367e-11,3.8026996500496295e-10
1,-9.616221881990263,13.251487234619292,6.503549295152596e-13,6.503549295152597e-11
2,-8.592322097038371,12.274343965941393,5.989666916184119e-10,1.1979333832368239e-08
3,-9.033988381223564,12.689443293655676,3.4457701649920325e-11,8.614425412480081e-10
4,-9.19910342093835,12.84766423717926,1.1408098950148888e-11,3.8026996500496295e-10
5,3.0711790990361933,14.342107422701464,2.9483626205816668e-05,0.0004913937700969445
6,1.7190160201531477,14.601768731864974,0.025065381167926563,0.31331726459908205
7,-0.020931127216126746,14.09593151792275,0.9827615757780807,0.9926884603818996
8,1.92717510382684,13.26315382197765,0.022628837827932968,0.31331726459908205
9,0.8189362356806171,14.567590525571921,0.3476637984632862,0.9743301112731777
10,-0.9180519014841944,13.780138528485482,0.287638783876258,0.9743301112731777
11,-0.4148593436653174,13.393528885829587,0.6624580042950428,0.9743301112731777
12,0.5808555054376432,13.048882765975142,0.540132634017892,0.9743301112731777
13,-0.34825935080215265,13.281279323153932,0.7178706196637121,0.9743301112731777
14,0.22071552525788632,13.326152265746183,0.8201896098539625,0.9743301112731777
15,-0.8741421589896409,12.626269801316788,0.34667306005394327,0.9743301112731777
16,1.6325495307020277,13.68476501556125,0.04365427914195817,0.4365427914195817
17,-0.19422205039349502,12.841193860241967,0.8420976108265903,0.9743301112731777
18,1.6664622155009345,13.740805423110112,0.03853634997521964,0.4281816663913293
19,0.6418777781450054,12.950971611967214,0.4965009029563169,0.9743301112731777
20,0.16861910622588897,13.415743002967783,0.8616264971534277,0.9743301112731777
21,-0.4090585956939813,12.974486386496292,0.6706545029678903,0.9743301112731777
22,-1.1734307297290885,13.43758204492471,0.1765960996641371,0.9743301112731777
23,-0.36883410902462604,13.379724936900157,0.6992324198855788,0.9743301112731777
24,0.17668956266087765,12.56687904335046,0.8565667328507998,0.9743301112731777
25,-0.2628315357028615,13.355570341664373,0.7861562609777752,0.9743301112731777
26,-1.0045162585319398,13.112159731917496,0.2679950382947314,0.9743301112731777
27,-0.5992807959192948,12.741567619372681,0.5279669182448293,0.9743301112731777
28,-0.8202122963450973,13.53430915096981,0.3581334892574639,0.9743301112731777
29,0.6470233204013219,13.337768281703342,0.4905743889146889,0.9743301112731777
30,-0.3004880784055294,13.610558462191888,0.7528778717180455,0.9743301112731777
31,-0.964943228306273,12.98442873201897,0.2905284565079126,0.9743301112731777
32,-0.09114662737221006,13.408590660159527,0.9251530562665238,0.9743301112731777
33,-0.28962796228611926,13.003702113044717,0.7650837908361197,0.9743301112731777
34,-0.30051814403348287,13.414301255950788,0.7542117283733667,0.9743301112731777
35,0.1566297642703194,13.329114449528177,0.8721551226267767,0.9743301112731777
36,0.8087765530760012,13.144680660936668,0.38227518639205055,0.9743301112731777
37,-0.6093980316024532,13.598606378983195,0.5075574194922959,0.9743301112731777
38,0.3319976791102795,13.581275288592108,0.7271923415661155,0.9743301112731777
39,-0.08012550245414865,13.80032911962302,0.9339380791709251,0.9743301112731777
40,-0.3380803374582198,13.211852747374133,0.7260680401940905,0.9743301112731777
41,-0.6376679680481854,13.629559328128597,0.48614716728521234,0.9743301112731777
42,0.9803584310207607,13.550349380229658,0.2615212857874349,0.9743301112731777
43,0.6329901622034434,12.918878660525332,0.5030054359571451,0.9743301112731777
44,-0.9467594124952331,13.327422974755974,0.29721843214043603,0.9743301112731777
45,-0.2952734611140961,13.870754532096232,0.7563490666780264,0.9743301112731777
46,-1.0746777339050972,13.134346620256649,0.23243615385145108,0.9743301112731777
47,0.468468836970967,13.27530814134795,0.62378992344357,0.9743301112731777
48,1.1125836825495659,13.077878061048567,0.21606720739188698,0.9743301112731777
49,-0.27431658343884147,12.952077601262536,0.7774638944316324,0.9743301112731777
50,0.3216123040746041,13.287367651975782,0.7391191037031533,0.9743301112731777
51,0.8658873210716903,13.138973135813776,0.3468590612573112,0.9743301112731777
52,-0.05465874609846064,12.811841733914969,0.9554960378823851,0.9850474617344177
53,-0.5137427161270726,13.575974342977496,0.5813754762189078,0.9743301112731777
54,0.4706772314557723,13.80477102085449,0.6128531645490141,0.9743301112731777
55,1.4243726756007344,13.089756301724936,0.10384216295432616,0.9440196632211469
56,0.8530664983702801,13.004558597366,0.3558530052175449,0.9743301112731777
57,0.035848163437013525,13.264294206966566,0.9706822749423814,0.9904921172881442
58,0.45382820613842795,13.185966017063668,0.6353301617892333,0.9743301112731777
59,0.6102369628268935,12.410770624262184,0.5232246278632522,0.9743301112731777
60,-0.3984240305572325,12.982179816429808,0.6788877436471048,0.9743301112731777
61,0.2129570186998769,12.28923788761843,0.8278659182645416,0.9743301112731777
62,-0.008006514623833564,13.979333224033077,0.993407075215242,0.993407075215242
63,0.27475698762879586,12.999024052156939,0.7769989464430087,0.9743301112731777
64,0.26650490884528844,13.48153310805614,0.7817459599831862,0.9743301112731777
65,-0.1850840955465782,13.396111831103202,0.8481786375835861,0.9743301112731777
66,0.7239774759240734,13.647482370812737,0.42352438344636334,0.9743301112731777
67,-0.35100095091045885,13.835211259690713,0.7104523335276451,0.9743301112731777
68,-0.11558576544368375,13.297454229394054,0.905624020562156,0.9743301112731777
69,-0.5332560966657867,13.042895914426644,0.5751959570680725,0.9743301112731777
70,-0.09191536244571563,13.42205314977565,0.9245190939971945,0.9743301112731777
71,-0.10786057725234914,13.409842980452586,0.9114394637843137,0.9743301112731777
72,0.07844109286536184,13.696461183394135,0.9353569068222506,0.9743301112731777
73,-0.40852201908520774,13.105923295750944,0.6707278285296945,0.9743301112731777
74,-0.18780182554830324,14.042722717330596,0.8451313414619472,0.9743301112731777
75,0.8473104035722162,12.916631095530116,0.36025251933055724,0.9743301112731777
76,-0.4786770101221791,13.458266895601117,0.6120876598258811,0.9743301112731777
77,0.3800884084837282,13.470621144020601,0.6901539252314194,0.9743301112731777
78,-0.9416252796160934,12.639451412857687,0.3075709007494167,0.9743301112731777
79,-0.6665723958097293,13.22190898495868,0.47698198936815034,0.9743301112731777
80,0.4334841142147609,13.271327990940001,0.6508617190819862,0.9743301112731777
81,-0.4815283739912245,13.292735212657771,0.6135556927890901,0.9743301112731777
82,-1.009672130040334,13.192736510412237,0.26423678234955356,0.9743301112731777
83,-0.3042017480772966,12.963450476885665,0.753525756438987,0.9743301112731777
84,-0.2837351919663138,13.20572888845493,0.7695324957418316,0.9743301112731777
85,-0.13044729729241505,13.119384720359966,0.89360899138963,0.9743301112731777
86,0.505321324888806,12.809236836768429,0.5974743257637726,0.9743301112731777
87,-0.9405970065553664,12.704961270586846,0.306969812188436,0.9743301112731777
88,0.31593238602320967,13.488277644923517,0.7416787493471564,0.9743301112731777
89,-0.9600759401568681,13.35148668327187,0.2897907292592499,0.9743301112731777
90,0.3759130947228614,13.514509348305907,0.6934080421031218,0.9743301112731777
91,0.11190865692248546,12.564141395917924,0.9090264886436861,0.9743301112731777
92,0.978899949202377,13.04572740393053,0.2828880423930141,0.9743301112731777
93,0.42110820543991223,13.57851975098031,0.655076717472179,0.9743301112731777
94,-0.08906409940440543,13.37077114190972,0.9268575809813129,0.9743301112731777
95,0.37658537309043655,13.030562242743303,0.6959953023760219,0.9743301112731777
96,0.8047861591502679,12.655321408766435,0.3895195610535699,0.9743301112731777
97,-0.23847355946319673,13.088202976346297,0.8060704588702508,0.9743301112731777
98,-1.1410456281898709,14.059752844899005,0.1689928017917334,0.9743301112731777
99,1.3807575516688362,12.879143804566583,0.11854826704724583,0.9743301112731777
