"","logFC.CellTypeluminal.Statuspregnant","logFC.CellTypeluminal.Statuslactate","logCPM","F","PValue","FDR"
"74192",0.858601422387987,1.29586495388864,4.75896083596472,7.39670209645247,0.0151607493341931,0.0562683408874652
"111173",-0.705938142994658,-1.43262963538657,5.58297043927514,7.39624623797765,0.0151631467907869,0.0562683408874652
"66489",1.06482390271129,1.22263944236857,6.24528132060986,7.39578866125753,0.0151655669847611,0.0562683408874652
"66309",1.1678677679328,1.78865447912005,4.67192120818473,7.39279901547753,0.0151819412205399,0.0563160091407203
"432486",0.984313792038654,0.700019770277635,5.29897965573297,7.38471269464361,0.0152247088965905,0.0564524198668885
"13603",2.50048914790625,2.68921946230088,1.84603797957898,7.39359908140901,0.0152257857327753,0.0564524198668885
"17257",-0.781522596185816,-0.614783945913924,5.67288124717108,7.38001230606299,0.0152498830797865,0.0565088470673084
"620966",1.2228946583861,2.38345754910516,1.52406543649552,7.38835055813811,0.0152513360280036,0.0565088470673084
"18541",0.234829574940213,-0.476831561942097,5.38358558693508,7.37922312598495,0.0152541209221848,0.0565088470673084
"16592",-1.40400514801922,1.37290695579764,4.17188594113023,7.37917172893164,0.0152551593529442,0.0565088470673084
"56774",4.85731073585481,7.01059969291783,3.62674654385131,7.27881295954706,0.0152596049677437,0.056512205874281
"100862165",-1.93962666322536,1.49935522360225,-1.47140691151823,6.62984090726283,0.0152729413006253,0.0565484812496371
"73112",0.331833664136306,-0.535531981468371,5.01403667365059,7.37288119290602,0.015288202251821,0.0565918641074012
"329831",-2.3956343008487,-4.1746665353279,-0.959913732198935,6.4595909997301,0.0153023738346439,0.0566148252917962
"624759",-8.23083298078823,-3.1577926356606,2.85219908839766,6.65572961337974,0.0153052194433159,0.0566148252917962
"71735",-0.0971146571899213,-0.905391703565339,3.41815688227604,7.36994324550009,0.0153067926455456,0.0566148252917962
"109785",1.54042032074822,2.69761059646082,3.66903559519357,7.36950985244547,0.0153085863616993,0.0566148252917962
"94246",-0.0310157010725312,-0.795509960765025,6.60606885795779,7.36560660310473,0.0153273624284363,0.0566711392960639
"230597",-1.10289176382216,-1.6052934966455,3.50534016785472,7.36446526614482,0.0153377956144788,0.0566892917249487
"68355",0.754416155361127,3.57921201797119,-0.0735166204801192,6.6526445202999,0.0153393718794855,0.0566892917249487
"72515",-0.083823353281675,0.820473386128293,6.59362559358128,7.3581615116614,0.015367606626504,0.0567804975054702
"11550",-4.74296710428441,-7.08955657025319,-1.14619518430186,7.06082502026553,0.0153743703734901,0.0567878571065484
"98403",-0.659470560327017,-0.833050975872772,4.14859405173972,7.35662133486309,0.0153767107601425,0.0567878571065484
"67304",-2.41689125273908,-2.25048914252292,-1.093379989552,7.05913268574515,0.015393214183972,0.056835661804358
"142980",2.86685544139535,3.59891353412892,4.33545822121303,7.35121767400668,0.0154073610395059,0.0568747453628917
"67712",-0.564383047194976,-0.808777519237222,5.04659448292383,7.34680956885087,0.015429466697686,0.0569431831974457
"654409",-1.67493216942107,-2.43718505365162,0.961261166311016,7.36958111741766,0.0154343021056329,0.0569478674502893
"11957",0.544540277338734,1.34844878514693,6.46461254198443,7.34174855516812,0.0154567844161392,0.0570028010370356
"50790",1.96127682579789,2.83887579355031,7.48791178455518,7.34060577638322,0.015463015782075,0.0570028010370356
"27055",-2.17274843486167,-2.34576090842451,6.86894651180165,7.34058544810325,0.0154631426328262,0.0570028010370356
"69195",-2.27436396503715,-7.22173074496261,-1.35385372245473,7.76487513222521,0.0154639273406942,0.0570028010370356
"105559",-0.497482019616207,-1.39316605896139,7.41730325880101,7.33986850512197,0.0154670384428252,0.0570028010370356
"63856",0.851431666803494,-0.115511925697156,4.3294135746697,7.33693484094206,0.0154835432594214,0.057036952317019
"18194",0.114073109356985,0.994370130428159,4.90876505910969,7.33671708041346,0.0154844145979745,0.057036952317019
"100042802",3.85370212026941,5.75839442102857,1.40821214960514,7.16708292200172,0.0154870201795099,0.057036952317019
"227326",3.9102275787939,-0.3548305089468,-0.699556698389028,6.65488254020658,0.0154915667020051,0.0570405415412313
"17246",-1.08329526978511,-1.99059577453814,7.15904341367456,7.33469408957226,0.0154953159676096,0.0570411942569752
"382073",1.24888790103159,0.658573759145021,3.19340422886256,7.33147088112086,0.0155152268541379,0.0570923688919557
"11622",-0.933251200913011,-2.21541253344358,5.58083139742382,7.33044373574594,0.0155190908977749,0.0570923688919557
"13854",0.999621071102368,1.1127728993757,6.09069197084929,7.33019718095517,0.0155199432249972,0.0570923688919557
"269639",-0.531653846984313,-1.44440350855822,3.65387314396831,7.32865088960756,0.0155304375417195,0.0571178160073052
"105513",0.101338365881095,-0.651200458791717,5.0284902514931,7.32328928385561,0.015558088824455,0.0572021884957935
"76422",-3.52006805279796,-1.52000850645405,0.176574880786582,7.20047724144336,0.0155605427281437,0.0572021884957935
"75406",0.171525719620414,1.21997249940242,5.01420804505108,7.32151170886669,0.0155676704377587,0.0572152196134796
"22141",-5.97443510636795,-5.88263531368465,1.6288845346753,6.57299318460897,0.0155779375570104,0.057229631531238
"74155",-1.68062155423599,-1.92631335348939,10.9167930089354,7.31935208860195,0.0155795207334007,0.057229631531238
"14357",-0.472544577897996,-1.92195621025314,1.44080337882013,7.33647929268351,0.0155837162957221,0.057229631531238
"52480",2.26337897757888,2.80016628754022,1.51099333977097,7.33492898790005,0.0155859269540581,0.057229631531238
"22791",1.05143173293618,0.884672125301692,4.62234713355676,7.31632668274878,0.015596460109683,0.0572551428716156
"56741",-7.04537465698678,-3.92877234342669,3.22045781093856,7.17855476455636,0.0156047665862119,0.0572724701482917
"27965",-0.425189933585313,-1.17270948776673,4.93492195653414,7.31238465208897,0.015618211600138,0.0573086445410394
"103733",-0.0396773129017875,1.26005337016335,4.52300833985603,7.31149433500255,0.0156231409867274,0.0573135626963128
"68927",1.13022140603898,1.50436762086925,2.8406166640518,7.31025802703523,0.0156336918276391,0.057339096186396
"75426",-4.65857889910846,-5.20342491457982,-1.3196009311972,6.9715666624648,0.0156392894026287,0.0573464552171247
"66451",4.28329561310967,8.02179250973485,2.59218217822373,6.59553352843859,0.0156840953339907,0.0574695560125688
"217700",1.68322619428199,3.38884771535391,2.98725259659815,7.30229784160041,0.0156871609840257,0.0574695560125688
"72433",-2.31893310092996,-1.32165850688687,0.96960313899262,7.33506466355423,0.0156881887132192,0.0574695560125688
"71367",-1.05155957715115,-7.80287709147382,0.377970522617763,7.89511776153753,0.0156882461862539,0.0574695560125688
"78294",0.480272167874521,0.810673445637802,4.606554232505,7.29930080619751,0.0156909169937502,0.0574695560125688
"67588",1.13191524827212,1.1143364721488,5.47796875499994,7.29728143231603,0.0157016914207302,0.0574695560125688
"68259",-2.53905703098511,-2.29977972940172,4.23802670461738,7.29772614944105,0.0157022795859549,0.0574695560125688
"11769",1.42879302371071,1.84578053862795,5.34180326302,7.29685386583338,0.0157040800869895,0.0574695560125688
"67157",-1.01157718804501,-1.32760117399891,2.94865809065829,7.29786318425767,0.0157052503249327,0.0574695560125688
"19302",1.59680898281857,1.72288228273167,4.22011046747943,7.29566005373199,0.0157112334640235,0.0574782788515444
"28030",-0.139093295718161,0.611010737453635,5.10129756628122,7.29491440920472,0.0157148726185876,0.0574784243807204
"16005",5.22099143439847,7.43832178119788,5.76022487214815,7.29575695176367,0.0157245030088079,0.0574869009760634
"100041574",-1.0379662693572,-2.17843270243721,3.79242486423615,7.29292357309639,0.0157286185263394,0.0574869009760634
"16185",-2.25342936574474,1.24953428319412,0.0324727329977668,7.22383758057901,0.0157289251215841,0.0574869009760634
"21946",4.49344795233779,5.3790195009561,3.17519000532475,7.31252999143167,0.0157315897842944,0.0574869009760634
"52348",-0.678572452176731,-0.517349596368671,5.86057678220618,7.28947462017084,0.0157451771593866,0.0575233891691249
"20018",0.306302425728095,0.700823626329178,5.66810232774997,7.28871097464718,0.0157494415219386,0.0575258077913628
"338359",1.01512954267733,1.48649951713234,3.79192016857445,7.28515350768594,0.0157705392188282,0.0575896960405826
"56470",-0.903003406073618,-0.840382506396805,3.97063421665329,7.28258697212885,0.0157848494035203,0.0576287746055821
"243510",-0.455109278622993,1.22821104421901,1.75123379807994,7.2844256193904,0.0158009045136734,0.0576742043837374
"77532",0.0161044633612657,-1.52747809426157,3.06158927657734,7.27979661527622,0.0158064178332359,0.057676109297015
"11739",-2.17374116746103,-2.45128629876288,8.15094711528628,7.27812772141562,0.0158086499087629,0.057676109297015
"245450",-1.04103604613221,-4.07116872617586,-0.388559785797457,6.71564057032117,0.0158214334468324,0.0577095638904676
"230673",-1.42112179337307,-1.8466395754716,4.92065250707896,7.27460659871686,0.015828886722922,0.0577235652154238
"20980",-5.45393417086129,-2.57976856648182,-1.50901260330513,7.19110687997982,0.0158394560680092,0.0577489209931594
"224794",2.77433614767676,3.85666895573696,5.35242719465734,7.26896950131865,0.0158608495872861,0.0578137199405095
"22420",-9.51148751986298,-9.45205724746861,5.04785219220676,6.65775548676765,0.0158817395707754,0.0578677459520147
"78937",1.17808127155866,0.886683482780346,5.66931538416219,7.26492861807959,0.0158829188119281,0.0578677459520147
"100503101",-3.03978292430217,-2.14660032629989,-1.15891604190808,6.48533519510945,0.0159010450151451,0.0579205720453585
"553127",-1.94281547741634,-2.09955359724122,1.72278828076663,7.27087794351221,0.0159071168795613,0.057929475359114
"216156",0.290664302784303,0.917330458537697,4.81594472778582,7.25718471702276,0.0159269148906759,0.0579883501799368
"233315",-0.135531871669384,0.584847454149329,4.92361522565862,7.25393020224826,0.0159451422033035,0.0580175059479899
"75398",0.610421356165537,1.14399031830274,3.83346864546549,7.25400238829024,0.0159457639129983,0.0580175059479899
"101540",-0.624342906776156,-1.8628065963856,4.09911850242265,7.2529377379583,0.0159521842278539,0.0580175059479899
"18796",-1.40500781748092,3.8353563801228,-1.40338165238959,5.94180833052768,0.0159527412593381,0.0580175059479899
"18205",-8.68146296127667,-11.7015023556691,2.34581045250646,7.09506114927589,0.0159560071806758,0.0580175059479899
"67448",-4.8119134712388,-7.37517261935605,6.82546068697497,7.26467592633097,0.0159567215306889,0.0580175059479899
"207728",-3.12092128852237,-2.81538381838837,3.84642317752469,7.25944473423185,0.0159627525898809,0.0580262226514472
"16396",0.815292864683297,0.0434134957144248,6.14661667730605,7.24923404932083,0.0159717625558917,0.0580413287047927
"101476",-0.726794522979322,-0.762928449134737,5.36676089836794,7.24884799960723,0.0159741774474021,0.0580413287047927
"225896",-0.113325966872167,-0.809934046179716,5.82981697868569,7.24728081635629,0.0159828746368291,0.0580597190799646
"14431",-0.584047996462735,-1.38420408914009,1.57496489383264,7.25188203808298,0.0160146130543653,0.0581520479281108
"19730",-0.364164038236255,-1.15843155263939,9.0929078701114,7.24108419136984,0.0160181412606948,0.0581520479281108
"12266",2.60510021069417,3.68750196543779,9.43434383705956,7.24089712273408,0.0160192159080568,0.0581520479281108
"108098",-0.586350064400505,-0.885422362216781,3.86492902084411,7.23906856634566,0.0160305853939775,0.0581800950355514
"22317",-1.28872079772513,-0.691129895530878,2.96689620591284,7.23805116961657,0.0160422118013156,0.0582019747199342
"668572",-0.322839051811214,1.33411693982515,3.02315905124744,7.23708459053895,0.0160439033575772,0.0582019747199342
"17159",1.52164930963566,1.34525256677521,5.05083745107167,7.23576559509976,0.0160485507235419,0.0582056112887216
"56325",0.498218287021905,1.98593229082956,3.3530617172178,7.23556227899507,0.0160529875375432,0.0582084827400152
"16978",1.0542612849515,-0.729101423081074,6.87603806351367,7.22878465636509,0.0160884708965358,0.0583239027802
"317758",1.13545942463904,2.39453814585127,1.38374837729701,7.23696806130966,0.0161036970973236,0.0583592247388429
"66488",1.125385982155,1.90631217410877,3.56505293935522,7.22612800328328,0.0161055234156228,0.0583592247388429
"58185",0.258063558857648,1.43684613199511,1.12715753507991,7.23037014159651,0.0161303238335256,0.0584273525772488
"378460",-1.99312197769047,-1.98535093344245,0.340824360486345,7.2512339767914,0.0161316424017215,0.0584273525772488
"30795",1.8765594686048,1.6412854352286,3.85596125731495,7.22054236043424,0.0161371411480319,0.0584340151911386
"75964",0.973544539318411,0.299466953914907,6.05095865045858,7.21820499427538,0.0161492740413838,0.0584554410656047
"666955",-2.19349118651358,-2.69772043755873,0.379593185403496,7.25278471437011,0.0161503792336056,0.0584554410656047
"22379",0.578263473023285,0.848299719373193,4.62749662534568,7.21637556452218,0.0161602975208398,0.0584780854544054
"72722",0.218703619480149,0.662431145162531,5.09911591347951,7.21520754143735,0.0161665775288629,0.058483882920859
"14057",1.17385613100718,2.54383055824988,4.72397501042754,7.2148151994635,0.016169224315586,0.058483882920859
"319965",0.424867900194052,-0.190754135308119,5.55400434808117,7.21396729923937,0.0161737173689908,0.0584868869260448
"78809",-1.65842130100073,-3.56704074785449,1.95501451814342,7.22986381993972,0.016191441801351,0.05853767254993
"18120",0.544367391295923,1.11535238125097,4.23972804410615,7.21035002791677,0.0161950928251982,0.05853767254993
"11764",1.58406248566493,1.72111307911425,6.1615280888964,7.20483600254672,0.0162265178546138,0.0586250075902511
"30050",-0.446110288214462,-0.748676462409369,5.37596895540416,7.20482534375096,0.0162265973792291,0.0586250075902511
"12039",0.655365234468934,0.9596799999363,5.63558590010326,7.20147870694283,0.0162459925845078,0.0586684595418628
"621697",0.946615933461374,1.32718919272875,6.36234161772798,7.20142088123051,0.0162463188700544,0.0586684595418628
"214812",-0.308853020297313,-0.998293348150086,6.4424190630657,7.20084767985577,0.0162496459736777,0.0586684595418628
"100042480",-6.0463480040081,-7.25215859279329,5.60744307149559,7.21690467935577,0.0162754806004961,0.0587484515617816
"18034",-0.177796397100866,-1.00526929104319,8.08367559202099,7.19371908258753,0.0162910884130514,0.0587841786262885
"23938",-0.769834848011228,-1.19985737437099,4.340913398078,7.19356756035963,0.0162927405974045,0.0587841786262885
"67486",1.22921513005545,2.54262504910955,1.53342740517487,7.20124337759807,0.0162982545245013,0.058790789812912
"14007",0.726212864915706,-0.494319134826769,4.53691312293117,7.18764346800468,0.0163270469006564,0.0588689787867746
"11717",-2.35282737449664,-1.80194888899732,2.93728408518476,7.19596845871895,0.0163304676901215,0.0588689787867746
"223255",0.221972922980616,-0.36959975616129,6.15732902276809,7.18687923285333,0.0163309897943147,0.0588689787867746
"213121",-2.1843665980152,-2.31336930916719,1.88400544525901,7.20464588128472,0.0163522025275046,0.0589321422165925
"231874",1.10409859984489,0.90548619657684,5.08041047733524,7.18009041004763,0.016370733990736,0.0589856162224872
"11810",-8.19221772228398,-7.01908556084784,3.48112148638816,6.67175141044124,0.0163874085945979,0.0590294252867435
"50875",1.88685480475332,1.4313143059421,6.63051995723755,7.17659780035161,0.0163911862460713,0.0590294252867435
"218914",0.716689131676393,0.668484994514261,6.8355844988908,7.17612063103895,0.0163939821621083,0.0590294252867435
"56322",0.927787581338807,1.36701891620006,4.11986304826821,7.17403729155215,0.0164070616979672,0.0590632029429301
"14012",1.17752768044209,-0.50488710441133,6.7616305360056,7.17205710886162,0.0164178641754409,0.0590826327393131
"66705",-1.23206341616513,-3.38251123694113,0.560827161328569,7.09671770803468,0.0164198587323609,0.0590826327393131
"68304",-3.2944504499596,-3.26657844162163,3.9820260026111,7.16985249281675,0.016443816337869,0.0591422599343721
"228765",2.91377183646613,2.56474385631298,3.01122196925815,7.1710227942247,0.0164438370661038,0.0591422599343721
"59016",0.450264083467247,-0.60725086570753,3.45921756043842,7.16715581267897,0.0164489980553289,0.0591475005506748
"330319",-5.10591603862656,-6.2919034196091,4.87709516477216,7.1815786417023,0.016456373209006,0.0591606987335923
"67488",-1.13328622292583,-2.85710714756919,6.15165533520831,7.16464483293698,0.0164617637388274,0.0591667578540029
"100862175",0.667462641924114,1.73041722995395,2.61676759718372,7.16382452234984,0.0164719260701559,0.0591899611643383
"208820",-4.20206623577777,-3.97852291100629,1.8738638430907,7.16612279747191,0.0164803446123931,0.0592068893397763
"17385",-2.57956503714881,-5.10151092537994,0.454461445227618,6.52213237166331,0.0164875158603503,0.0592193299086673
"227648",-0.0302717511649975,0.640875890083498,7.19478969048481,7.15831016892114,0.016498940929036,0.059247040183444
"50527",0.693772099154994,-0.241203441335803,6.13570158113588,7.15510264578554,0.0165179391521057,0.0593019267805702
"66459",-0.929045329804938,-0.186515530954666,3.90520903963943,7.1499331104076,0.0165496050944412,0.0594022575304858
"26939",-0.777310888305684,-0.314239021207264,4.59982726702891,7.14321277089094,0.0165888749640214,0.0595298301798782
"20912",0.180061400277445,-0.823777630381601,4.7676673967336,7.14156532608863,0.0165986444249256,0.0595515059136455
"15484",3.98069985126636,1.10383600708413,0.856907559726776,7.1852948106063,0.016623093532277,0.059625826733363
"52837",-1.40382190671674,-1.70321351516911,4.41888686365938,7.13660600328033,0.0166293950239859,0.059635034614424
"208898",3.11708928111782,0.674148138425761,-1.36057985784503,6.20043345425298,0.0166334217629547,0.0596360826521383
"78618",1.18620816291492,1.53616054205381,6.74117700035341,7.13317008996038,0.0166485318388079,0.0596734762447916
"110075",5.80346892177328,9.55904257454284,4.08224972386191,6.92418730603775,0.0166513250765102,0.0596734762447916
"18295",-4.74934006860763,-4.18455189729543,2.4384921862329,7.14790099839355,0.0166619338568136,0.0596835216341339
"231630",0.0277702982286899,1.58621896830192,1.77853946758383,7.13544645156569,0.0166640824354606,0.0596835216341339
"71743",2.27965074764096,2.13158690717505,4.67190747832556,7.13045054960729,0.0166653405326948,0.0596835216341339
"70808",0.8656350844696,1.15709314452926,2.8131181222112,7.12942611134216,0.0166770050017539,0.0597033063884287
"237940",-0.47802609743329,-1.50122674726295,3.16731784295062,7.12963571671723,0.0166783424008254,0.0597033063884287
"100861774",0.0132999144650874,-0.623049007624929,7.58932936212881,7.12658867005175,0.0166879711129907,0.0597243860832247
"209318",0.0432454873096273,0.748408193355736,5.60219935175192,7.12486657361274,0.016698323594773,0.0597314415139273
"27219",3.98881432612298,6.05164588517484,2.02080142948508,6.92323436642813,0.0166998519696219,0.0597314415139273
"121021",-7.29258024901477,-6.20635452145868,2.96726437423328,6.81995022232312,0.0167011639025415,0.0597314415139273
"85030",-1.97671572708648,-5.06915672554735,-0.213634639795538,6.55678245551924,0.016706733866833,0.0597357719404928
"18986",-0.0311451845205114,-0.753019215737386,4.19411657194836,7.12304184947047,0.0167098561749754,0.0597357719404928
"75687",-1.4106174869848,-1.4755343969316,4.80772957269734,7.12111492155933,0.0167216094979227,0.059764409595418
"97031",2.14899137543281,1.23991028598968,4.32234941530406,7.1193211291039,0.0167327805624923,0.0597800208199215
"224902",0.596847895135164,0.698697183318691,6.4491973954677,7.11902179583852,0.016733464403848,0.0597800208199215
"230761",-0.564661751507103,-1.42508797694572,4.89599970231711,7.11831833549832,0.016738222375611,0.0597836441771712
"70925",-1.29697009539699,-2.5959337952424,5.18241041995946,7.11724226916567,0.0167447606305129,0.0597936231012212
"594844",-7.9694002443001,-8.6588211588445,3.05816670930483,6.21422905109725,0.0167543405584498,0.0598144566013602
"17002",5.56564443567817,8.7838510239765,10.0879201060142,7.11475820349376,0.0167593902689769,0.0598191111321618
"100502920",-2.25990261600996,-2.63394771182316,0.387187118123896,6.74439068840163,0.0167766254177856,0.0598664822774697
"241639",-1.70049755216311,-3.37341753516618,5.60852727210525,7.11186510564986,0.0167801599770777,0.0598664822774697
"74766",0.58366462481573,0.633702435157653,4.33015854446108,7.10902960803229,0.0167939637094491,0.0599023467670744
"320150",-1.21872111608239,-1.37503550197492,4.12563488601979,7.10781606506432,0.0168021166469197,0.0599113719179909
"22183",-0.633413648288205,-1.35936646353596,4.21704381441293,7.10702652368537,0.0168067357798529,0.0599113719179909
"67809",1.25493936222655,1.73996920440743,4.95780135750086,7.10676128210985,0.0168077491510175,0.0599113719179909
"213582",-5.41668451976284,-5.92053981105403,2.72393908225898,7.01604035970789,0.0168151840214452,0.0599244975760898
"74251",-0.866486549266435,-1.53193587405555,3.55383401029393,7.10513642385111,0.0168208595806087,0.0599271247360146
"16562",0.770420002544065,-0.432617334080145,7.94935567155438,7.1041320125445,0.0168234266511086,0.0599271247360146
"21950",-3.57849023113552,-2.00862674962272,3.70858179521429,7.10508130780134,0.0168518920426662,0.0600151347077021
"102334",-1.3876144798248,-1.44414811839408,5.78928299984429,7.09641785661033,0.0168705061537929,0.0600476330242642
"14365",-2.27081078280627,-3.66635687606558,4.57993863972139,7.09733753515897,0.0168712413139032,0.0600476330242642
"67037",0.442280862333566,1.92142301984992,3.64455775528248,7.09641649762388,0.0168722981639347,0.0600476330242642
"14133",2.30816344069279,5.98064598688124,2.17428971620174,6.33930474511009,0.0168855728208317,0.060051961280539
"216225",4.38371528596469,4.08159183565331,4.55241774040899,7.10117116708796,0.0168889014036264,0.060051961280539
"56808",0.391113517280224,2.99937278847975,-0.483598919711573,7.17310339734869,0.0168901477101403,0.060051961280539
"118451",0.788223359852569,1.82863040214302,3.89858497896279,7.0933228899506,0.0168903722463087,0.060051961280539
"100039794",-0.167684025212778,-2.16743974655107,0.79474178973993,7.1126081196222,0.0168923169936866,0.060051961280539
"226757",0.3732991756058,-0.44900204807725,7.89855934258506,7.09213330070948,0.0168963660567669,0.0600529867706455
"69719",-0.10739377900672,1.08539716688602,5.92524264587576,7.09105972567433,0.0169029261481518,0.0600629345037462
"114664",1.47741151087958,1.42170458261115,5.20865399286058,7.08981578752603,0.0169105346254538,0.0600766023212173
"68053",-1.28935095521261,-1.47664727646759,2.7267375024601,7.09091871989403,0.01691745267343,0.0600878117753568
"212632",-2.71029379425432,-4.34005479021413,7.48723672128941,7.08779248813596,0.0169230952808996,0.0600944871115601
"81004",-0.0677067511791108,-1.28291439182144,4.60989528585188,7.08544848544786,0.0169379689791304,0.0601095211297593
"224454",-2.45600608364039,-2.67665954392297,3.10136214105373,7.08853530752448,0.0169411298297957,0.0601095211297593
"211232",-2.22460195772222,-4.10959828161647,-0.998127411555616,6.40243591589805,0.016941812521052,0.0601095211297593
"56791",-1.85053621425803,-0.531269869163031,1.6041417019746,7.09810768382366,0.0169423855347891,0.0601095211297593
"328747",-6.54356708414909,-8.9259505445765,-0.0137485991110033,6.92159571379275,0.0169749410864808,0.0602000729472863
"319982",-1.85530831526337,-2.81751550273436,1.00397137428666,7.10135339885896,0.0169754479605254,0.0602000729472863
"108086",0.0471943363336,-0.48379932831735,5.80736746956319,7.07713139652672,0.0169881331136772,0.060220546388829
"93712",-2.31164424156274,-2.88160307117718,-0.312476596130622,6.84626077807785,0.0169887633215401,0.060220546388829
"381379",1.04577221464401,1.39725899777402,3.84523141318662,7.07587645504864,0.0169969840673826,0.0602363157061767
"18000",-0.508335701434021,-0.817799735482777,7.46114577934045,7.07325525751213,0.0170119270325619,0.0602758958914978
"80860",0.789681932549066,0.88078650881967,3.44193087254279,7.07253522864702,0.0170178886280874,0.0602836431903124
"73288",0.5142139064828,0.672396650657959,4.6988797486566,7.07167081551039,0.0170217274920573,0.060283869221704
"74105",0.976121903537196,0.416614253774872,4.22624646761445,7.07105023328506,0.0170262325751253,0.0602864541002609
"224697",-1.53143537354872,-2.64928744929284,4.56712429294689,7.07169115227936,0.0170332025047356,0.0602977634223283
"68775",3.37735763808424,2.76611880053983,5.46305162195557,7.06819889552272,0.017046178678037,0.0602988718613716
"14747",-2.12880092798645,-4.4412885912179,4.10377984575669,7.0697449987072,0.0170475690204876,0.0602988718613716
"233649",3.03541655917846,3.51371931083208,0.466722861337599,7.01779575961316,0.0170483967233005,0.0602988718613716
"192678",0.824420451980291,-0.021167161472837,6.5941375225923,7.06729506714007,0.0170486196038633,0.0602988718613716
"20443",1.10950827167656,2.00843298400008,5.10088414503005,7.0651039384343,0.0170623956457346,0.0603342329642905
"224023",-1.47279822738194,0.0568633008328151,4.28993400609586,7.06375897537616,0.0170712144717068,0.0603489316588256
"102857",-2.37101484286998,-2.64477656219786,7.45064206815806,7.06159330878258,0.0170838157001082,0.0603489316588256
"70821",0.183713152851371,-1.65152937829634,1.57559769489544,7.07144993268621,0.0170842189795957,0.0603489316588256
"67370",1.37803623070202,0.325681474165851,2.28651641445714,7.06307732958976,0.0170860500066852,0.0603489316588256
"66066",-4.02640416486962,-4.34866543775852,2.31930328745347,7.06775591545067,0.0170889420337233,0.0603489316588256
"192176",-4.25146419012361,-6.3465599464376,11.5019232084575,7.06071661429166,0.0170892271877518,0.0603489316588256
"71732",0.809707591305788,0.337095278725225,5.15922756233258,7.05974646607206,0.0170952582407649,0.0603568823450752
"70584",1.21113398533841,2.12335239099385,5.4378531136206,7.05788042327623,0.0171070127951804,0.0603850325654811
"93685",1.19746907168257,2.26631519487241,2.40700900848576,7.05949512982028,0.0171153081737158,0.0604009627018935
"110323",0.930205016094572,1.86730259174121,6.82299639449924,7.05546519140105,0.0171217349650566,0.0604102928981416
"109264",-5.33543745532413,-2.91202492226713,3.94665661048354,7.06609142686281,0.0171403034938963,0.060462448971511
"66230",0.901281033169427,1.95692707314741,4.08107626556984,7.05122215469167,0.0171486385834041,0.0604784915058261
"17294",-2.30457762560395,-3.11526572095987,3.03369518148505,7.05566744155494,0.0171568873451533,0.0604819211960108
"69605",0.24084843348851,1.00835209191518,3.64716387432009,7.04997347975699,0.0171571859864693,0.0604819211960108
"407823",-0.623410821968365,-1.67392696023314,6.34270697743884,7.04685126323484,0.0171752312000335,0.0605214767229603
"347722",0.92015403662934,1.76762696740826,5.84870372895717,7.04673028618557,0.0171759867561185,0.0605214767229603
"72333",-5.38273069490541,-7.75813982403217,7.66520857620763,7.04645190042472,0.0171899910106497,0.0605574600593569
"19344",-0.903074765683958,-0.889512069641551,5.86592004105877,7.04381669176483,0.0171941258969688,0.0605586670597031
"76559",0.806410805417441,0.59516708669448,5.85946377366428,7.04237024618956,0.0172031356606386,0.0605679791209802
"100862134",-7.29329828621617,-2.52931366513593,-1.64514063286478,6.99427268401552,0.0172057662606558,0.0605679791209802
"70928",-1.01334620652962,-3.29977127717631,1.07289582486371,7.04221632276594,0.0172081483669539,0.0605679791209802
"67955",0.0518336232054332,-0.797433991828906,5.22173556275993,7.03922715463933,0.0172229779585236,0.0606068168840157
"67808",-1.29822294908045,-2.3418169236245,6.74461724257062,7.0354935880404,0.017246071725494,0.0606691147504703
"233204",1.15226626497594,0.12805422554072,4.45741685267849,7.03521805663578,0.0172482798526605,0.0606691147504703
"53424",-0.70707986368875,-0.578035929140744,5.56441261410978,7.0327921809949,0.0172629839976793,0.0607074634351333
"232164",0.778852082491035,0.893988014934881,6.54119076754809,7.03088680747432,0.0172749024032958,0.0607346924937012
"57342",-2.03477617046945,-2.77536516350388,8.03513646712184,7.03033923077395,0.0172783335211275,0.0607346924937012
"238074",-0.717074210893868,-0.842684034031263,4.53954265829913,7.02793203401923,0.0172938523047929,0.0607758643167336
"224829",-4.26989910210295,-3.63785399152232,2.82171588173044,7.05614376998829,0.0172982111578555,0.0607778072562803
"12752",1.50077541432497,1.21562718467676,4.18579160005996,7.02483371957614,0.0173138562167735,0.0608193950562376
"12805",0.516813255103657,2.99709925509939,0.915943183190591,7.04224929456389,0.017322324364352,0.0608357593521744
"70451",-0.527627158928455,1.02050787288789,2.91695452649263,7.02184534889988,0.0173352926200428,0.0608679172931979
"74370",0.0744453274145389,0.756796416005363,5.45163148640741,7.0152803499131,0.0173730633385856,0.0609871286994666
"71955",0.920774519120521,0.0555125245051794,7.32777342640695,7.01362221411667,0.017383513573951,0.0610104018159171
"69259",0.0168120936038079,-0.786796587172903,4.61912601107371,7.01252154316021,0.0173907903105315,0.0610225292175077
"218695",5.01555795740574,7.71014995540316,-0.929603329478563,6.90690576383959,0.0174012028713571,0.0610456521644773
"432641",-7.61988290626379,-3.97509591485589,-0.56810510193025,6.13217724864181,0.017407808426125,0.0610554124218735
"214240",5.48100119616397,4.34121036480778,-0.265185638633304,6.46295115432569,0.0174146717533336,0.0610660722944628
