"GeneID","df.prior"
"666642",6.37263090150475
"17974",6.37263090150475
"100861934",6.37263090150475
"78896",6.37263090150475
"67883",6.37263090150475
"100503192",6.37263090150475
"22019",6.37263090150475
"75623",6.37263090150475
"72050",6.37263090150475
"246229",6.37263090150475
"22592",6.37263090150475
"70676",6.37263090150475
"12825",6.37263090150475
"12832",6.37263090150475
"73674",6.37263090150475
"433297",6.37263090150475
"53945",6.37263090150475
"227058",6.37263090150475
"227059",6.37263090150475
"56363",6.37263090150475
"20324",6.37263090150475
"109019",6.37263090150475
"100045066",6.37263090150475
"17912",6.37263090150475
"20849",6.37263090150475
"20846",6.37263090150475
"14660",6.37263090150475
"17936",6.37263090150475
"227094",6.37263090150475
"98682",6.37263090150475
"16329",6.37263090150475
"227095",6.37263090150475
"67080",6.37263090150475
"227099",6.37263090150475
"227102",6.37263090150475
"72085",6.37263090150475
"70396",6.37263090150475
"627872",6.37263090150475
"98267",6.37263090150475
"329152",6.37263090150475
"98488",6.37263090150475
"241062",6.37263090150475
"329154",6.37263090150475
"81898",6.37263090150475
"67876",6.37263090150475
"15510",6.37263090150475
"15528",6.37263090150475
"19070",6.37263090150475
"74013",6.37263090150475
"212679",6.37263090150475
"227120",6.37263090150475
"626009",6.37263090150475
"212712",6.37263090150475
"73467",6.37263090150475
"68736",6.37263090150475
"68115",6.37263090150475
"67198",6.37263090150475
"51960",6.37263090150475
"68549",6.37263090150475
"11761",6.37263090150475
"71724",6.37263090150475
"71872",6.37263090150475
"213043",6.37263090150475
"66882",6.37263090150475
"12747",6.37263090150475
"70225",6.37263090150475
"65102",6.37263090150475
"18393",6.37263090150475
"213056",6.37263090150475
"66495",6.37263090150475
"100504501",6.37263090150475
"12633",6.37263090150475
"12370",6.37263090150475
"70827",6.37263090150475
"227154",6.37263090150475
"381259",6.37263090150475
"227157",6.37263090150475
"74018",6.37263090150475
"271697",6.37263090150475
"14369",6.37263090150475
"381260",6.37263090150475
"22218",6.37263090150475
"55989",6.37263090150475
"12168",6.37263090150475
"100504533",6.37263090150475
"72750",6.37263090150475
"70375",6.37263090150475
"57750",6.37263090150475
"241066",6.37263090150475
"100504573",6.37263090150475
"269198",6.37263090150475
"77951",6.37263090150475
"329165",6.37263090150475
"77300",6.37263090150475
"100043027",6.37263090150475
"100042533",6.37263090150475
"72823",6.37263090150475
"18187",6.37263090150475
"227195",6.37263090150475
"100380944",6.37263090150475
"100504668",6.37263090150475
"227197",6.37263090150475
"55949",6.37263090150475
"100217464",6.37263090150475
"73884",6.37263090150475
"23792",6.37263090150475
"75619",6.37263090150475
"93691",6.37263090150475
"12912",6.37263090150475
"67099",6.37263090150475
"69941",6.37263090150475
"227210",6.37263090150475
"14367",6.37263090150475
"241075",6.37263090150475
"667276",6.37263090150475
"15926",6.37263090150475
"18711",6.37263090150475
"17756",6.37263090150475
"329178",6.37263090150475
"66646",6.37263090150475
"68691",6.37263090150475
"11363",6.37263090150475
"14768",6.37263090150475
"13869",6.37263090150475
"22779",6.37263090150475
"12021",6.37263090150475
"74591",6.37263090150475
"108147",6.37263090150475
"14268",6.37263090150475
"381269",6.37263090150475
"111175",6.37263090150475
"271711",6.37263090150475
"22596",6.37263090150475
"381270",6.37263090150475
"54380",6.37263090150475
"19981",6.37263090150475
"16008",6.37263090150475
"16011",6.37263090150475
"723792",6.37263090150475
"78718",6.37263090150475
"21961",6.37263090150475
"435626",6.37263090150475
"76709",6.37263090150475
"227290",6.37263090150475
"56695",6.37263090150475
"69660",6.37263090150475
"241112",6.37263090150475
"18173",6.37263090150475
"227292",6.37263090150475
"22349",6.37263090150475
"319651",6.37263090150475
"58184",6.37263090150475
"18802",6.37263090150475
"77264",6.37263090150475
"66821",6.37263090150475
"57751",6.37263090150475
"269209",6.37263090150475
"67534",6.37263090150475
"104086",6.37263090150475
"241113",6.37263090150475
"22420",6.37263090150475
"22409",6.37263090150475
"75570",6.37263090150475
"22626",6.37263090150475
"69171",6.37263090150475
"227298",6.37263090150475
"68818",6.37263090150475
"74104",6.37263090150475
"245860",6.37263090150475
"52231",6.37263090150475
"74577",6.37263090150475
"20872",6.37263090150475
"22145",6.37263090150475
"56812",6.37263090150475
"19275",6.37263090150475
"13437",6.37263090150475
"13346",6.37263090150475
"11790",6.37263090150475
"69080",6.37263090150475
"241118",6.37263090150475
"74241",6.37263090150475
"319998",6.37263090150475
"98733",6.37263090150475
"16322",6.37263090150475
"71728",6.37263090150475
"20536",6.37263090150475
"13838",6.37263090150475
"23874",6.37263090150475
"68393",6.37263090150475
"74205",6.37263090150475
"195434",6.37263090150475
"57814",6.37263090150475
"252903",6.37263090150475
"69368",6.37263090150475
"69163",6.37263090150475
"20720",6.37263090150475
"26554",6.37263090150475
"210293",6.37263090150475
"16367",6.37263090150475
"100503073",6.37263090150475
"76867",6.37263090150475
"12829",6.37263090150475
"12828",6.37263090150475
"75734",6.37263090150475
"100044526",6.37263090150475
"15463",6.37263090150475
"80721",6.37263090150475
"20297",6.37263090150475
"98496",6.37263090150475
"14897",6.37263090150475
"66153",6.37263090150475
"71781",6.37263090150475
"665378",6.37263090150475
"100039794",6.37263090150475
"109032",6.37263090150475
"434484",6.37263090150475
"20684",6.37263090150475
"319997",6.37263090150475
"12283",6.37263090150475
"64294",6.37263090150475
"227326",6.37263090150475
"72792",6.37263090150475
"70247",6.37263090150475
"15559",6.37263090150475
"78795",6.37263090150475
"227327",6.37263090150475
"17975",6.37263090150475
"100303740",6.37263090150475
"319336",6.37263090150475
"19231",6.37263090150475
"18582",6.37263090150475
"26895",6.37263090150475
"18159",6.37263090150475
"208718",6.37263090150475
"13599",6.37263090150475
"26987",6.37263090150475
"98363",6.37263090150475
"227331",6.37263090150475
"100040591",6.37263090150475
"73234",6.37263090150475
"53972",6.37263090150475
"620454",6.37263090150475
"23956",6.37263090150475
"16331",6.37263090150475
"77040",6.37263090150475
"20215",6.37263090150475
"227333",6.37263090150475
"227334",6.37263090150475
"394435",6.37263090150475
"94284",6.37263090150475
"100040766",6.37263090150475
"381280",6.37263090150475
"14659",6.37263090150475
"320982",6.37263090150475
"98402",6.37263090150475
"347722",6.37263090150475
"12778",6.37263090150475
"108679",6.37263090150475
"12835",6.37263090150475
"171531",6.37263090150475
"19329",6.37263090150475
"16978",6.37263090150475
"329207",6.37263090150475
"51801",6.37263090150475
"67921",6.37263090150475
"665783",6.37263090150475
"50880",6.37263090150475
"227357",6.37263090150475
"227358",6.37263090150475
"67444",6.37263090150475
"55927",6.37263090150475
"18627",6.37263090150475
"74019",6.37263090150475
"65247",6.37263090150475
"13345",6.37263090150475
"208727",6.37263090150475
"67273",6.37263090150475
"66915",6.37263090150475
"14733",6.37263090150475
"67446",6.37263090150475
"108657",6.37263090150475
"23830",6.37263090150475
"64095",6.37263090150475
"16560",6.37263090150475
"71874",6.37263090150475
"208777",6.37263090150475
"69821",6.37263090150475
"269224",6.37263090150475
"66385",6.37263090150475
"110611",6.37263090150475
"18000",6.37263090150475
"227377",6.37263090150475
"59041",6.37263090150475
"51800",6.37263090150475
"67026",6.37263090150475
"66615",6.37263090150475
"21915",6.37263090150475
"66262",6.37263090150475
"98314",6.37263090150475
"381334",6.37263090150475
"67698",6.37263090150475
"20452",6.37263090150475
"100504401",6.37263090150475
"227394",6.37263090150475
"329217",6.37263090150475
"52392",6.37263090150475
"227399",6.37263090150475
"252876",6.37263090150475
"18484",6.37263090150475
"100504494",6.37263090150475
"320311",6.37263090150475
"27392",6.37263090150475
"227446",6.37263090150475
"100042023",6.37263090150475
"21934",6.37263090150475
"635504",6.37263090150475
"227449",6.37263090150475
"98432",6.37263090150475
"12043",6.37263090150475
"70750",6.37263090150475
"20479",6.37263090150475
"20724",6.37263090150475
"66957",6.37263090150475
"241197",6.37263090150475
"20725",6.37263090150475
"227485",6.37263090150475
"319901",6.37263090150475
"22099",6.37263090150475
"67949",6.37263090150475
"76707",6.37263090150475
"68204",6.37263090150475
"81879",6.37263090150475
"14633",6.37263090150475
"16324",6.37263090150475
"64143",6.37263090150475
"226351",6.37263090150475
"226352",6.37263090150475
"19258",6.37263090150475
"66343",6.37263090150475
"170706",6.37263090150475
"13167",6.37263090150475
"73103",6.37263090150475
"68428",6.37263090150475
"72999",6.37263090150475
"70829",6.37263090150475
"66942",6.37263090150475
"74117",6.37263090150475
"74150",6.37263090150475
"71111",6.37263090150475
"210356",6.37263090150475
"107895",6.37263090150475
"667090",6.37263090150475
"72949",6.37263090150475
"226407",6.37263090150475
"226409",6.37263090150475
"226412",6.37263090150475
"67812",6.37263090150475
"226413",6.37263090150475
"17219",6.37263090150475
"226414",6.37263090150475
"12767",6.37263090150475
"100042740",6.37263090150475
"13137",6.37263090150475
"13136",6.37263090150475
"18640",6.37263090150475
"226418",6.37263090150475
"212439",6.37263090150475
"64435",6.37263090150475
"100502856",6.37263090150475
"18703",6.37263090150475
"93672",6.37263090150475
"329244",6.37263090150475
"16153",6.37263090150475
"17164",6.37263090150475
"226419",6.37263090150475
"16865",6.37263090150475
"54354",6.37263090150475
"56489",6.37263090150475
"14270",6.37263090150475
"108900",6.37263090150475
"13034",6.37263090150475
"226421",6.37263090150475
"320718",6.37263090150475
"212933",6.37263090150475
"98396",6.37263090150475
"226422",6.37263090150475
"98415",6.37263090150475
"212980",6.37263090150475
"13714",6.37263090150475
"213006",6.37263090150475
"18557",6.37263090150475
"213417",6.37263090150475
"74137",6.37263090150475
"68875",6.37263090150475
"213452",6.37263090150475
"213464",6.37263090150475
"74626",6.37263090150475
"21367",6.37263090150475
"269116",6.37263090150475
"16980",6.37263090150475
"17248",6.37263090150475
"240752",6.37263090150475
"108954",6.37263090150475
"240753",6.37263090150475
"100502933",6.37263090150475
"214253",6.37263090150475
"20668",6.37263090150475
"20643",6.37263090150475
"70579",6.37263090150475
"667118",6.37263090150475
"240754",6.37263090150475
"381290",6.37263090150475
"269120",6.37263090150475
"116847",6.37263090150475
"100502984",6.37263090150475
"14264",6.37263090150475
"100502999",6.37263090150475
"12227",6.37263090150475
"667414",6.37263090150475
"71884",6.37263090150475
"12654",6.37263090150475
"53311",6.37263090150475
"11539",6.37263090150475
"68507",6.37263090150475
"57439",6.37263090150475
"72017",6.37263090150475
"72674",6.37263090150475
"240756",6.37263090150475
"98710",6.37263090150475
"75605",6.37263090150475
"20980",6.37263090150475
"329251",6.37263090150475
"67196",6.37263090150475
"329252",6.37263090150475
"13924",6.37263090150475
"320139",6.37263090150475
"68724",6.37263090150475
"171469",6.37263090150475
"13710",6.37263090150475
"215615",6.37263090150475
"21854",6.37263090150475
"93689",6.37263090150475
"77552",6.37263090150475
"226432",6.37263090150475
"215690",6.37263090150475
"13007",6.37263090150475
"27280",6.37263090150475
"16763",6.37263090150475
"21956",6.37263090150475
"18772",6.37263090150475
"66241",6.37263090150475
"16565",6.37263090150475
"76422",6.37263090150475
"67313",6.37263090150475
"67886",6.37263090150475
"67997",6.37263090150475
"381293",6.37263090150475
"226442",6.37263090150475
"100503460",6.37263090150475
"100503474",6.37263090150475
"667686",6.37263090150475
"19264",6.37263090150475
"59125",6.37263090150475
"69549",6.37263090150475
"329260",6.37263090150475
"226470",6.37263090150475
"12316",6.37263090150475
"12628",6.37263090150475
"214498",6.37263090150475
"26878",6.37263090150475
"69367",6.37263090150475
"20822",6.37263090150475
"56207",6.37263090150475
"19735",6.37263090150475
"50778",6.37263090150475
"215378",6.37263090150475
"100043240",6.37263090150475
"18783",6.37263090150475
"19225",6.37263090150475
"100043257",6.37263090150475
"226499",6.37263090150475
"108989",6.37263090150475
"96875",6.37263090150475
"545370",6.37263090150475
"117198",6.37263090150475
"66875",6.37263090150475
"98685",6.37263090150475
"19821",6.37263090150475
"100503012",6.37263090150475
"63913",6.37263090150475
"66967",6.37263090150475
"69399",6.37263090150475
"66637",6.37263090150475
"269132",6.37263090150475
"19731",6.37263090150475
"100861876",6.37263090150475
"67771",6.37263090150475
"17970",6.37263090150475
"226517",6.37263090150475
"16782",6.37263090150475
"226519",6.37263090150475
"13211",6.37263090150475
"74091",6.37263090150475
"67792",6.37263090150475
"19734",6.37263090150475
"24014",6.37263090150475
"240816",6.37263090150475
"14645",6.37263090150475
"15939",6.37263090150475
"15064",6.37263090150475
"58244",6.37263090150475
"207792",6.37263090150475
"19775",6.37263090150475
"72482",6.37263090150475
"104009",6.37263090150475
"74081",6.37263090150475
"208263",6.37263090150475
"240832",6.37263090150475
"214575",6.37263090150475
"170484",6.37263090150475
"77352",6.37263090150475
"20652",6.37263090150475
"11352",6.37263090150475
"30935",6.37263090150475
"215015",6.37263090150475
"78255",6.37263090150475
"72713",6.37263090150475
"226525",6.37263090150475
"69953",6.37263090150475
"226527",6.37263090150475
"89867",6.37263090150475
"100504090",6.37263090150475
"11899",6.37263090150475
"23850",6.37263090150475
"26374",6.37263090150475
"21960",6.37263090150475
"67647",6.37263090150475
"75255",6.37263090150475
"329278",6.37263090150475
"64659",6.37263090150475
"12301",6.37263090150475
"29809",6.37263090150475
"381305",6.37263090150475
"240869",6.37263090150475
"14455",6.37263090150475
"100217446",6.37263090150475
"226539",6.37263090150475
"70454",6.37263090150475
"226541",6.37263090150475
"11758",6.37263090150475
"240873",6.37263090150475
"226551",6.37263090150475
"67292",6.37263090150475
"103967",6.37263090150475
"71449",6.37263090150475
"53330",6.37263090150475
"17926",6.37263090150475
"226562",6.37263090150475
"14261",6.37263090150475
"55990",6.37263090150475
"14262",6.37263090150475
"18933",6.37263090150475
"98376",6.37263090150475
"16579",6.37263090150475
"240880",6.37263090150475
"381306",6.37263090150475
"69962",6.37263090150475
"20339",6.37263090150475
"20344",6.37263090150475
"100503816",6.37263090150475
"14067",6.37263090150475
"116914",6.37263090150475
"74895",6.37263090150475
"66352",6.37263090150475
"171567",6.37263090150475
"11931",6.37263090150475
"56429",6.37263090150475
"108735",6.37263090150475
"226591",6.37263090150475
"240888",6.37263090150475
"74106",6.37263090150475
"70456",6.37263090150475
"271639",6.37263090150475
"68481",6.37263090150475
"226594",6.37263090150475
"433375",6.37263090150475
"18986",6.37263090150475
"59290",6.37263090150475
"100039795",6.37263090150475
"27878",6.37263090150475
"71592",6.37263090150475
"226604",6.37263090150475
"240894",6.37263090150475
"226610",6.37263090150475
"80914",6.37263090150475
"68944",6.37263090150475
"56752",6.37263090150475
"66447",6.37263090150475
"18514",6.37263090150475
"66977",6.37263090150475
"19737",6.37263090150475
"100862094",6.37263090150475
"19736",6.37263090150475
"15490",6.37263090150475
"18214",6.37263090150475
"107652",6.37263090150475
"16589",6.37263090150475
"665574",6.37263090150475
"70729",6.37263090150475
"320078",6.37263090150475
"226641",6.37263090150475
"80915",6.37263090150475
"75472",6.37263090150475
"66052",6.37263090150475
"17528",6.37263090150475
"66425",6.37263090150475
"641376",6.37263090150475
"226646",6.37263090150475
"240913",6.37263090150475
"57370",6.37263090150475
"19044",6.37263090150475
"30941",6.37263090150475
"66155",6.37263090150475
"21945",6.37263090150475
"27045",6.37263090150475
"18637",6.37263090150475
"68874",6.37263090150475
"71740",6.37263090150475
"226652",6.37263090150475
"22278",6.37263090150475
"16456",6.37263090150475
"56009",6.37263090150475
"100041098",6.37263090150475
"93840",6.37263090150475
"59287",6.37263090150475
"12847",6.37263090150475
"19298",6.37263090150475
"98193",6.37263090150475
"18611",6.37263090150475
"12372",6.37263090150475
"98660",6.37263090150475
"140559",6.37263090150475
"67556",6.37263090150475
"93842",6.37263090150475
"21346",6.37263090150475
"71870",6.37263090150475
"71319",6.37263090150475
"240916",6.37263090150475
"68440",6.37263090150475
"13349",6.37263090150475
"94332",6.37263090150475
"383619",6.37263090150475
"226691",6.37263090150475
"15951",6.37263090150475
"100504287",6.37263090150475
"100040462",6.37263090150475
"381308",6.37263090150475
"15950",6.37263090150475
"26388",6.37263090150475
"226695",6.37263090150475
"23893",6.37263090150475
"14194",6.37263090150475
"13603",6.37263090150475
"12663",6.37263090150475
"26909",6.37263090150475
"545389",6.37263090150475
"76816",6.37263090150475
"15365",6.37263090150475
"23797",6.37263090150475
"30928",6.37263090150475
"69428",6.37263090150475
"11566",6.37263090150475
"631584",6.37263090150475
"78825",6.37263090150475
"791357",6.37263090150475
"666295",6.37263090150475
"320110",6.37263090150475
"66359",6.37263090150475
"51810",6.37263090150475
"68226",6.37263090150475
"269152",6.37263090150475
"69726",6.37263090150475
"15278",6.37263090150475
"226744",6.37263090150475
"109232",6.37263090150475
"226747",6.37263090150475
"226751",6.37263090150475
"67426",6.37263090150475
"19165",6.37263090150475
"277333",6.37263090150475
"320404",6.37263090150475
"381310",6.37263090150475
"11545",6.37263090150475
"72568",6.37263090150475
"170760",6.37263090150475
"15078",6.37263090150475
"208768",6.37263090150475
"69051",6.37263090150475
"208795",6.37263090150475
"13849",6.37263090150475
"67459",6.37263090150475
"98417",6.37263090150475
"226757",6.37263090150475
"72978",6.37263090150475
"98386",6.37263090150475
"13800",6.37263090150475
"27058",6.37263090150475
"13244",6.37263090150475
"67948",6.37263090150475
"209456",6.37263090150475
"12334",6.37263090150475
"170725",6.37263090150475
"96935",6.37263090150475
"53791",6.37263090150475
"68897",6.37263090150475
"71678",6.37263090150475
"108909",6.37263090150475
"338366",6.37263090150475
"21339",6.37263090150475
"78772",6.37263090150475
"73363",6.37263090150475
"63953",6.37263090150475
"15284",6.37263090150475
"66112",6.37263090150475
"67247",6.37263090150475
"226777",6.37263090150475
"226778",6.37263090150475
"98732",6.37263090150475
"381314",6.37263090150475
"23827",6.37263090150475
"107508",6.37263090150475
"226791",6.37263090150475
"21808",6.37263090150475
"67223",6.37263090150475
"110957",6.37263090150475
"67769",6.37263090150475
"100862400",6.37263090150475
"26381",6.37263090150475
"226823",6.37263090150475
"16526",6.37263090150475
"100042424",6.37263090150475
"108000",6.37263090150475
"19250",6.37263090150475
"226830",6.37263090150475
"19130",6.37263090150475
"320119",6.37263090150475
"52477",6.37263090150475
"226841",6.37263090150475
"226844",6.37263090150475
"68972",6.37263090150475
"381318",6.37263090150475
"381319",6.37263090150475
"619288",6.37263090150475
"11910",6.37263090150475
"100504360",6.37263090150475
"66208",6.37263090150475
"66950",6.37263090150475
"226849",6.37263090150475
"76843",6.37263090150475
"77065",6.37263090150475
"226856",6.37263090150475
"18005",6.37263090150475
"98736",6.37263090150475
"22782",6.37263090150475
"22033",6.37263090150475
"100042625",6.37263090150475
"214742",6.37263090150475
"100038712",6.37263090150475
"16510",6.37263090150475
"226861",6.37263090150475
"214791",6.37263090150475
"100503471",6.37263090150475
"215193",6.37263090150475
"54139",6.37263090150475
"319266",6.37263090150475
"15483",6.37263090150475
"16780",6.37263090150475
"215303",6.37263090150475
"18845",6.37263090150475
"12490",6.37263090150475
"320977",6.37263090150475
"17221",6.37263090150475
"12946",6.37263090150475
"76142",6.37263090150475
"213783",6.37263090150475
"270685",6.37263090150475
"83397",6.37263090150475
"381990",6.37263090150475
"66084",6.37263090150475
"73419",6.37263090150475
"100504234",6.37263090150475
"13982",6.37263090150475
"64009",6.37263090150475
"68632",6.37263090150475
"67141",6.37263090150475
"108853",6.37263090150475
"320495",6.37263090150475
"215748",6.37263090150475
"77777",6.37263090150475
"237253",6.37263090150475
"18537",6.37263090150475
"320642",6.37263090150475
"69912",6.37263090150475
"407824",6.37263090150475
"16798",6.37263090150475
"23924",6.37263090150475
"215751",6.37263090150475
"100503695",6.37263090150475
"67418",6.37263090150475
"237256",6.37263090150475
"68652",6.37263090150475
"338362",6.37263090150475
"70097",6.37263090150475
"320825",6.37263090150475
"78808",6.37263090150475
"67844",6.37263090150475
"268281",6.37263090150475
"71865",6.37263090150475
"13853",6.37263090150475
"22288",6.37263090150475
"320273",6.37263090150475
"74732",6.37263090150475
"66125",6.37263090150475
"22634",6.37263090150475
"353258",6.37263090150475
"215789",6.37263090150475
"66848",6.37263090150475
"56535",6.37263090150475
"66757",6.37263090150475
"66253",6.37263090150475
"15273",6.37263090150475
"100504211",6.37263090150475
"215798",6.37263090150475
"100039571",6.37263090150475
"66201",6.37263090150475
"17684",6.37263090150475
"378431",6.37263090150475
"380629",6.37263090150475
"73112",6.37263090150475
"19707",6.37263090150475
"215814",6.37263090150475
"215819",6.37263090150475
"56016",6.37263090150475
"215821",6.37263090150475
"64058",6.37263090150475
"21929",6.37263090150475
"15979",6.37263090150475
"237313",6.37263090150475
"76157",6.37263090150475
"18634",6.37263090150475
"26408",6.37263090150475
"17761",6.37263090150475
"621697",6.37263090150475
"72567",6.37263090150475
"71804",6.37263090150475
"29863",6.37263090150475
"52906",6.37263090150475
"17863",6.37263090150475
"56422",6.37263090150475
"73990",6.37263090150475
"20393",6.37263090150475
"353169",6.37263090150475
"237336",6.37263090150475
"20042",6.37263090150475
"100529074",6.37263090150475
"100529075",6.37263090150475
"76306",6.37263090150475
"22361",6.37263090150475
"53331",6.37263090150475
"59012",6.37263090150475
"14219",6.37263090150475
"18605",6.37263090150475
"209558",6.37263090150475
"70208",6.37263090150475
"11846",6.37263090150475
"432442",6.37263090150475
"13822",6.37263090150475
"215866",6.37263090150475
"77220",6.37263090150475
"237339",6.37263090150475
"73910",6.37263090150475
"16773",6.37263090150475
"100040961",6.37263090150475
"19272",6.37263090150475
"114676",6.37263090150475
"67719",6.37263090150475
"52665",6.37263090150475
"68031",6.37263090150475
"66311",6.37263090150475
"73681",6.37263090150475
"100504586",6.37263090150475
"66847",6.37263090150475
"211329",6.37263090150475
"15214",6.37263090150475
"69692",6.37263090150475
"21987",6.37263090150475
"100041294",6.37263090150475
"268291",6.37263090150475
"432450",6.37263090150475
"72580",6.37263090150475
"414093",6.37263090150475
"66521",6.37263090150475
"103511",6.37263090150475
"212898",6.37263090150475
"22110",6.37263090150475
"72480",6.37263090150475
"319638",6.37263090150475
"12813",6.37263090150475
"14302",6.37263090150475
"100041585",6.37263090150475
"15182",6.37263090150475
"17118",6.37263090150475
"16775",6.37263090150475
"66337",6.37263090150475
"71924",6.37263090150475
"14360",6.37263090150475
"103213",6.37263090150475
"327744",6.37263090150475
"19714",6.37263090150475
"213332",6.37263090150475
"100041085",6.37263090150475
"72472",6.37263090150475
"67239",6.37263090150475
"67371",6.37263090150475
"11702",6.37263090150475
"78334",6.37263090150475
"70503",6.37263090150475
"327747",6.37263090150475
"71713",6.37263090150475
"83767",6.37263090150475
"100504721",6.37263090150475
"103199",6.37263090150475
"633979",6.37263090150475
"268294",6.37263090150475
"171580",6.37263090150475
"20598",6.37263090150475
"73075",6.37263090150475
"53599",6.37263090150475
"75973",6.37263090150475
"70538",6.37263090150475
"629461",6.37263090150475
"103268",6.37263090150475
"140742",6.37263090150475
"213402",6.37263090150475
"624784",6.37263090150475
"56484",6.37263090150475
"215951",6.37263090150475
"54198",6.37263090150475
"14628",6.37263090150475
"140740",6.37263090150475
"268297",6.37263090150475
"109205",6.37263090150475
"74530",6.37263090150475
"71365",6.37263090150475
"331623",6.37263090150475
"67851",6.37263090150475
"12484",6.37263090150475
"76563",6.37263090150475
"170728",6.37263090150475
"11630",6.37263090150475
"11793",6.37263090150475
"12142",6.37263090150475
"19072",6.37263090150475
"78977",6.37263090150475
"23828",6.37263090150475
"209462",6.37263090150475
"77987",6.37263090150475
"14727",6.37263090150475
"66686",6.37263090150475
"94221",6.37263090150475
"52014",6.37263090150475
"22639",6.37263090150475
"215085",6.37263090150475
"100038725",6.37263090150475
"18821",6.37263090150475
"432460",6.37263090150475
"71567",6.37263090150475
"66403",6.37263090150475
"75906",6.37263090150475
"17155",6.37263090150475
"100502920",6.37263090150475
"544696",6.37263090150475
"73390",6.37263090150475
"14609",6.37263090150475
"15500",6.37263090150475
"56442",6.37263090150475
"18768",6.37263090150475
"57319",6.37263090150475
"70297",6.37263090150475
"110829",6.37263090150475
"19386",6.37263090150475
"76138",6.37263090150475
"13608",6.37263090150475
"103505",6.37263090150475
"237353",6.37263090150475
"103080",6.37263090150475
"268301",6.37263090150475
"18451",6.37263090150475
"18302",6.37263090150475
"215999",6.37263090150475
"216001",6.37263090150475
"56709",6.37263090150475
"100503588",6.37263090150475
"74747",6.37263090150475
"52717",6.37263090150475
"69090",6.37263090150475
"94214",6.37263090150475
"53374",6.37263090150475
"19156",6.37263090150475
"22295",6.37263090150475
"74048",6.37263090150475
"100302688",6.37263090150475
"71279",6.37263090150475
"107449",6.37263090150475
"13180",6.37263090150475
"20397",6.37263090150475
"237360",6.37263090150475
"27355",6.37263090150475
"13688",6.37263090150475
"100503821",6.37263090150475
"216011",6.37263090150475
"67895",6.37263090150475
"20224",6.37263090150475
"71767",6.37263090150475
"71361",6.37263090150475
"404634",6.37263090150475
"12817",6.37263090150475
