"logFC","logCPM","F","PValue","FDR","GeneID"
3.71183379712222,6.43546080494558,272.445705946735,8.51853457859255e-10,1.23510936220254e-07,"209683"
-2.45467296563826,9.87208536039722,271.131126029982,8.73424998265015e-10,1.25487351568912e-07,"104112"
-3.4695414773361,4.86279484176904,270.571629639864,8.99211866214612e-10,1.28028327330232e-07,"76113"
-5.18801694856467,4.26080826876971,198.251011164967,9.08304243539883e-10,1.28168216650931e-07,"100034251"
-3.20310028917784,2.18118868671173,269.054833916186,9.17018632976162e-10,1.28252765270401e-07,"93734"
-2.54931992903209,3.14234815560784,267.395507446214,9.49640489125996e-10,1.31157364903427e-07,"14711"
-4.59487001861355,7.98441092746932,267.110521894907,9.54384773721466e-10,1.31157364903427e-07,"20250"
4.07095082905854,2.18779346120347,247.093205101444,9.69490745374066e-10,1.32084756378377e-07,"69480"
-4.9335133036232,0.634966097925805,270.117089843267,9.81759825389506e-10,1.32613096414152e-07,"18406"
2.72687241766193,5.60842632845125,263.910382640745,1.02522734459735e-09,1.37310957237428e-07,"14063"
-3.15959610607299,4.98386211580894,262.947919875196,1.04853307476756e-09,1.38330776804136e-07,"19012"
2.24045553482213,6.7883523037285,262.186640463263,1.06574311692851e-09,1.38330776804136e-07,"114774"
3.51841822180524,3.98474705741567,262.418699629406,1.06663787734861e-09,1.38330776804136e-07,"56437"
3.27969228415534,5.27397495988531,261.992285215461,1.0707919998097e-09,1.38330776804136e-07,"72640"
-1.77991964174318,5.36933823289939,261.138015555323,1.09132201863009e-09,1.38330776804136e-07,"116873"
-3.30224836959946,2.26580472838176,261.14752188097,1.09311209900199e-09,1.38330776804136e-07,"73635"
-3.05771380070152,5.47940006263943,261.034364562857,1.09411206659814e-09,1.38330776804136e-07,"110454"
-1.7301665530364,6.92099900907493,259.501258102977,1.13273475474031e-09,1.4207730209457e-07,"235339"
-1.93566492766089,5.96415837816291,258.14533056076,1.16844409475358e-09,1.454022871928e-07,"19729"
-1.93622925985709,6.98725570961788,257.781836126644,1.17823088804678e-09,1.45474694958526e-07,"21982"
-3.2804722310011,3.48493142249873,261.359290757406,1.19056270152212e-09,1.45857774688803e-07,"13491"
-1.4880226901618,5.95194486641831,256.777630394924,1.20583482176094e-09,1.46592411716229e-07,"66286"
-3.38858818955759,5.87408192354008,255.410152773545,1.24489292377824e-09,1.50185402804513e-07,"104156"
-1.61938159018318,7.26749346451635,251.852420337177,1.35224322837477e-09,1.59559247657511e-07,"211347"
-2.4023073734185,7.31735318588393,251.726920563732,1.35623718421621e-09,1.59559247657511e-07,"12390"
3.82111517858589,4.94282675482952,251.603416584874,1.3614172474019e-09,1.59559247657511e-07,"68545"
1.51130329434389,6.43046982717235,251.353152712826,1.36821762496225e-09,1.59559247657511e-07,"228790"
-1.55246940370613,5.04162281933485,251.202987463081,1.37307375863209e-09,1.59559247657511e-07,"109672"
-3.17836373042989,3.65249426760783,250.585425918823,1.39679451544289e-09,1.61130952715762e-07,"16168"
2.79875658056848,6.38060203256443,249.92029234371,1.41534099349153e-09,1.61406432293279e-07,"80281"
3.44553866119462,5.90842304066976,249.462548676877,1.43080985485779e-09,1.61406432293279e-07,"620695"
-2.19117183143824,3.39875891854726,249.339032238337,1.43557359019802e-09,1.61406432293279e-07,"52665"
-1.64544190637639,7.90687429365746,248.956572995181,1.44798542356742e-09,1.61406432293279e-07,"17449"
-2.59709988312969,6.01040589487548,248.776316193141,1.45436607573253e-09,1.61406432293279e-07,"108079"
2.25021751926038,6.48475171290494,248.483745810138,1.46436170490079e-09,1.61406432293279e-07,"17295"
2.07608105370032,5.70012251758933,248.304970106339,1.47067364276336e-09,1.61406432293279e-07,"54648"
-1.87104833963429,4.5598208090964,245.743240695925,1.56373744155839e-09,1.70436596733716e-07,"30057"
-2.60576663553457,8.02080617016407,245.206943928555,1.58399747631197e-09,1.71064250951633e-07,"11676"
-2.26813420647351,5.51827274188723,245.018129672533,1.59114432358201e-09,1.71064250951633e-07,"21912"
2.25884132668132,6.89488172622488,243.604489577131,1.64711701194382e-09,1.75885386870001e-07,"12739"
4.25165707367966,6.189547340088,242.481184331163,1.69404848730021e-09,1.79682834183172e-07,"329252"
-2.40212579593297,4.04290331489091,241.303012426844,1.74184727575274e-09,1.8252956787717e-07,"69051"
-1.68258381663039,5.2075607581133,241.244780110396,1.74398663309622e-09,1.8252956787717e-07,"215280"
-2.06014234864308,9.34245432628185,240.079920888179,1.79446603839594e-09,1.86577245202693e-07,"76267"
-1.72984108761637,8.404297482176,239.735402663571,1.80974519958018e-09,1.86936033556635e-07,"67213"
-1.64880615038526,5.17740089489509,239.237862170626,1.83217936680569e-09,1.87617414606894e-07,"100041649"
-1.65544394369757,5.01771945695941,239.05434555192,1.84041622978035e-09,1.87617414606894e-07,"229725"
-5.25009051400099,1.82367973646699,205.016051745813,1.85505280804748e-09,1.87617414606894e-07,"14133"
-4.19000646495453,2.9490125749568,238.644594998834,1.86382777102521e-09,1.87617414606894e-07,"107747"
-2.50080144794286,4.11262937366728,238.281110229551,1.8761888506926e-09,1.87666383521176e-07,"228607"
2.48558012686122,6.37651400666196,237.995492533602,1.88926434165817e-09,1.8778574626142e-07,"12048"
-2.36812371887458,5.12579697592538,237.659483333392,1.90516296840005e-09,1.88182472203715e-07,"237988"
-2.75685093023812,7.69831087866472,236.465082519084,1.96287383595349e-09,1.92670740082119e-07,"17829"
-2.35417529413442,2.43985789858619,238.057906927995,1.98274884074718e-09,1.92670740082119e-07,"225908"
3.42211150397803,7.36156863061146,235.89994249055,1.99046992036546e-09,1.92670740082119e-07,"21664"
-1.912415046835,5.05927867509112,235.721986164183,1.99936733570409e-09,1.92670740082119e-07,"67168"
2.36410055246118,4.79869860144986,234.984015944364,2.03702093483781e-09,1.95109568813193e-07,"107242"
1.70580228911127,5.45157547506294,233.568510042945,2.11063948568254e-09,2.00943050793535e-07,"68732"
-2.58974163477546,6.63986469219472,233.100492246091,2.1357054721999e-09,2.01912681316788e-07,"11988"
1.57237885163738,6.98635384057927,232.902708455978,2.14637626304862e-09,2.01912681316788e-07,"74030"
-4.34916599483109,2.31838223498336,232.445966961658,2.17802160807705e-09,2.03677239609761e-07,"14676"
-2.36510595124834,4.38194568314263,231.556152376622,2.23061570804195e-09,2.07368533234677e-07,"73246"
1.67852612967889,6.04562824790837,230.889303409665,2.25910046987743e-09,2.0802271859978e-07,"20166"
-2.38810315056651,6.44052032762014,230.804666253841,2.2639779548951e-09,2.0802271859978e-07,"78894"
-1.4466926805538,5.9630601807257,229.709289126219,2.32835624322284e-09,2.12005351609045e-07,"14381"
1.97441695479641,8.08725939545123,229.390261269633,2.34748004798334e-09,2.12005351609045e-07,"21847"
-3.62068728741234,5.09268511850958,229.547709272708,2.34756621941173e-09,2.12005351609045e-07,"24004"
-2.39933475848123,9.26194039567478,228.682541952446,2.39107125378336e-09,2.13936436875576e-07,"12613"
1.8856702712902,7.67731406573046,228.594698432942,2.39602311610839e-09,2.13936436875576e-07,"18003"
-3.41275094000697,2.80413306950047,227.944578476705,2.43896597793174e-09,2.16526761812496e-07,"74016"
2.73032901283639,5.84301415987131,227.695418890534,2.45243548243716e-09,2.16526761812496e-07,"171210"
-1.54607564018789,5.36062272658715,227.344245365405,2.47471146214259e-09,2.1727966637612e-07,"226499"
-1.40356909092752,7.29890354772201,226.520111502921,2.52818985618722e-09,2.20748687774491e-07,"20832"
-2.22708171440512,6.69215958322988,226.137802442872,2.55345926691724e-09,2.21730056342638e-07,"20775"
-3.33814616791114,6.34515916317365,225.898571720966,2.56965586806341e-09,2.21917165786198e-07,"16891"
2.5433338336171,6.80385714439143,225.189344559943,2.6175987106544e-09,2.24828967517294e-07,"12409"
-3.37101239201554,2.37473190470912,227.288280734002,2.68950168827229e-09,2.29756133413272e-07,"226999"
-2.68610754029768,6.8791867544254,223.730087820618,2.71952107219936e-09,2.30175247549491e-07,"13010"
3.66134244459027,5.31877333803063,223.680852264003,2.72353652820519e-09,2.30175247549491e-07,"18828"
4.4315198106187,4.35178163161377,221.884561644798,2.86569867096776e-09,2.40901605297737e-07,"665270"
3.59117780854535,8.16833343527878,221.014100888252,2.92211931097149e-09,2.4428685311816e-07,"12977"
2.25796991622804,7.57342515120069,220.74948673878,2.94315517978405e-09,2.4428685311816e-07,"67399"
1.60213004845815,7.61552734059764,220.627652614926,2.95234047997777e-09,2.4428685311816e-07,"26921"
1.94166160286289,6.88262728832625,220.216804978693,2.9848893759062e-09,2.45693706754279e-07,"225358"
2.59859538900555,5.76551187560647,219.926099272529,3.0083441687948e-09,2.46341301780482e-07,"225875"
2.77684729224507,5.51303304776317,219.457239965752,3.04677395556009e-09,2.47452549783298e-07,"14283"
2.84516730923714,4.99883726022085,219.418668972544,3.05323001820698e-09,2.47452549783298e-07,"215798"
-1.47486905728929,6.81326676152362,219.055944788829,3.07908599148104e-09,2.4780218462753e-07,"64138"
-4.71954900298695,1.01679112697298,211.222464974506,3.11213406993165e-09,2.4780218462753e-07,"240047"
-3.23672686077328,3.58748063224529,219.858081497442,3.11296334927211e-09,2.4780218462753e-07,"66805"
-2.60777763118,2.26850222616957,222.108007403943,3.12026289172857e-09,2.4780218462753e-07,"30049"
-3.37623047539167,2.84806136069605,218.575124266991,3.14403101320893e-09,2.4844133066377e-07,"70377"
1.74590802460863,7.54893736241936,217.988492347451,3.16877447105972e-09,2.4915080467974e-07,"223697"
-1.6908122287077,5.95403117860189,217.470047771399,3.21379497982618e-09,2.51439682481054e-07,"217944"
-1.56895481166453,6.3922363727089,215.796504155849,3.36264406934844e-09,2.61789294935875e-07,"16443"
-3.1086585143737,2.62767443113754,215.769605496806,3.38657025768774e-09,2.62359589963221e-07,"72315"
-2.10887408117591,7.13351259178114,215.281565801568,3.41024858591187e-09,2.62905212935372e-07,"17436"
1.5982439115548,5.56800551307781,214.412749388999,3.49225025968914e-09,2.67920015068578e-07,"194231"
-2.59778736735119,4.80200118064172,213.161092655867,3.61480423299781e-09,2.75982444919311e-07,"57444"
1.72333290254407,5.99879860272012,212.531714274674,3.6775434061178e-09,2.79422576876374e-07,"104445"
1.59938766243738,7.09242619946797,210.291759022815,3.91342744810986e-09,2.95922523396786e-07,"214459"
-1.48006898820495,6.87872170319412,209.047662762977,4.05203494234343e-09,3.01308060768997e-07,"66612"
2.25483340176784,8.4032151592065,208.990975095604,4.058482246914e-09,3.01308060768997e-07,"67603"
-2.45219702208868,11.0527764052007,208.978790395056,4.05985834494884e-09,3.01308060768997e-07,"14104"
-3.03415574275516,3.97436178918754,209.007298104658,4.06090970284715e-09,3.01308060768997e-07,"22169"
5.54248475553484,5.35002524800134,207.87461913056,4.19229864911598e-09,3.08444083000981e-07,"70835"
1.8997198582569,8.02645013683738,207.639090261551,4.21612142428363e-09,3.08444083000981e-07,"12406"
3.5919960434619,8.13088893280426,207.62724582143,4.22181465133677e-09,3.08444083000981e-07,"53318"
-2.45394740089996,5.08168217999348,207.478856325313,4.23515350615115e-09,3.08444083000981e-07,"16987"
1.99338820246757,5.1546256570788,207.230074157281,4.26531293392265e-09,3.09215622053732e-07,"108097"
-1.87173060698817,7.78739986297514,206.466611687831,4.35817338900092e-09,3.14504896072012e-07,"56473"
1.36577979400146,6.47219114826393,205.737049877139,4.44952559164769e-09,3.1963773841091e-07,"12005"
3.43494238974078,5.47694737912858,205.764503825069,4.47045573758412e-09,3.19688156003527e-07,"226245"
-2.65118501069703,4.90809811808269,204.938869141004,4.55233302942477e-09,3.23209255933354e-07,"110196"
-2.19145731917018,8.33070014300097,204.873011020376,4.56059630936079e-09,3.23209255933354e-07,"19330"
-2.33541080900157,8.08566286020571,204.346692055261,4.62984569265233e-09,3.2589640615958e-07,"104009"
1.72826051851026,6.34008995413283,204.162089262347,4.65442676025925e-09,3.2589640615958e-07,"106628"
-1.43343847470085,7.58004494825968,204.117483656522,4.66037634725798e-09,3.2589640615958e-07,"66270"
-4.67883251835707,-0.367248129152253,179.772825455081,4.83866631449788e-09,3.36873490900108e-07,"269633"
-3.21470288185442,5.75571934427018,202.325233430059,4.90780713219061e-09,3.38788248159284e-07,"192734"
2.09552152830709,8.41122595820533,202.313527895888,4.90904257330271e-09,3.38788248159284e-07,"12550"
1.53532949440763,6.85846129608936,201.633045560867,5.00683194447642e-09,3.44034661089154e-07,"13650"
3.45010878674376,4.52116666354902,200.157507292727,5.23106413986413e-09,3.54181358409344e-07,"110596"
2.56004152692619,3.91713826451532,200.111438920751,5.23582653060158e-09,3.54181358409344e-07,"269831"
-1.43925386140205,5.67665257966598,200.085047942889,5.23784733623161e-09,3.54181358409344e-07,"55979"
-1.81195180292701,6.10214079472905,199.932232704971,5.26289798432181e-09,3.54181358409344e-07,"20856"
-1.71875566579606,4.77861763755228,199.922082436382,5.26655398799012e-09,3.54181358409344e-07,"432466"
1.8687550377325,6.82014352213656,199.281950712152,5.36252785724741e-09,3.59107585830246e-07,"75605"
-2.92858277670969,3.78407349938331,197.22593423852,5.69937718412161e-09,3.78642718478945e-07,"26912"
3.09428926648721,6.18375295132283,197.205890632021,5.70216192090541e-09,3.78642718478945e-07,"13641"
-6.32494467390407,-0.0576794015853058,121.005374706002,5.98537240916782e-09,3.94168107377286e-07,"67280"
1.32186459486297,6.52664512753743,195.454788290341,6.00631285208205e-09,3.94168107377286e-07,"99982"
3.43889049572783,4.48720102153638,195.448682410578,6.01078928612541e-09,3.94168107377286e-07,"239463"
1.8695580879755,7.38706625277684,194.912497590862,6.10461555929808e-09,3.98087866910942e-07,"56460"
-3.77016215665985,4.07198010113361,194.833344044828,6.12094100603385e-09,3.98087866910942e-07,"20361"
-2.41283725209921,1.91062743615159,194.865955075398,6.1500860349921e-09,3.98344097118914e-07,"73598"
-2.13475286222334,5.72626208782714,194.464462299851,6.18727232256211e-09,3.99116946064374e-07,"74754"
-1.69505057875817,5.89056026394221,194.328725226175,6.21258343147085e-09,3.99120603865713e-07,"55951"
-4.42421328286125,11.3247109300392,194.025548320232,6.33559208361068e-09,4.05375292669567e-07,"100470"
5.70853444564655,4.45752499851548,170.340687314228,6.58513292643339e-09,4.19642906328037e-07,"21414"
3.56630714038065,6.41344997799338,192.215826845892,6.67101794442065e-09,4.23408705195277e-07,"16590"
-2.98450093380913,5.29864695192985,191.780340896962,6.71067197701273e-09,4.24221839698837e-07,"16367"
-1.50495484693586,5.83564067805185,190.398971122645,6.99956593404699e-09,4.40721673393142e-07,"68303"
3.03969202303294,4.86540757180702,189.936082610883,7.10441850477859e-09,4.45548531942543e-07,"231991"
1.4105252741434,7.23105326660332,189.629900411703,7.16677029166277e-09,4.47682362408848e-07,"238330"
1.93339140629263,6.52969380502435,188.19509313655,7.49160842672782e-09,4.66131415653569e-07,"243219"
3.1174032904705,4.40352501394732,187.852682678432,7.5736586592482e-09,4.69166746570618e-07,"217410"
1.85304180172999,6.13144882242346,187.71126471516,7.60470499653309e-09,4.69166746570618e-07,"50784"
1.49158718838268,6.24690097332814,187.606696792365,7.62945164949689e-09,4.69166746570618e-07,"76954"
2.48681293356594,7.8139312698801,187.144330311591,7.74023118129756e-09,4.74134161198553e-07,"319710"
3.50025745731802,5.24929654801689,186.360022838388,7.93274927869164e-09,4.84050847878157e-07,"74012"
-3.29869717133614,3.1706001287921,186.290383071928,7.99445847809811e-09,4.84655924578589e-07,"72080"
-1.37031033379829,5.73526000824097,186.070423338996,8.00399875443e-09,4.84655924578589e-07,"11975"
-3.89478370097409,2.32403483583584,154.015515066144,8.15855305197975e-09,4.92128902417893e-07,"21906"
-5.85210708378592,1.05678408340623,238.785419089224,8.35304319519202e-09,5.01944846603858e-07,"381925"
1.88656335625634,6.60780043495032,184.476397388649,8.41540909465183e-09,5.03776989893476e-07,"24064"
-1.25613927891286,6.87364615736206,184.328209641665,8.45485956248207e-09,5.04228681228176e-07,"74315"
-2.18514428428093,3.84903175174709,184.146315438702,8.50830611958561e-09,5.05508533511019e-07,"269582"
2.1051451518065,5.12775978248541,183.702361446114,8.62454544755162e-09,5.09514792867765e-07,"212706"
-1.55968706962236,5.67586224532158,183.64411849875,8.64021541942299e-09,5.09514792867765e-07,"29809"
-1.612521744494,6.49099568622417,183.222025755432,8.75771166125422e-09,5.14523699235917e-07,"217310"
-2.44414968968204,6.25205144106455,182.926502143956,8.83946076774691e-09,5.17403103605452e-07,"320165"
-3.12886144665655,2.8445480060151,182.681263424735,8.88302484344381e-09,5.18034408213232e-07,"66277"
-3.01086696597681,1.40123081812764,185.487309108369,9.01523776277648e-09,5.23811829422498e-07,"100038464"
1.58074448362566,7.04192634180112,181.803023371653,9.16184220613955e-09,5.30380052109265e-07,"104831"
-3.72230828739398,2.5630564088496,181.595365848389,9.24058831966214e-09,5.30498190516278e-07,"22029"
