"GeneID","common.dispersion","trended.dispersion","tagwise.dispersion","prior.n"
"240726",0.0134365162769515,0.0466409094845401,0.119747851188378,1.02189161125043
"383491",0.0134365162769515,0.0482001147577325,0.0222852851726302,1.02189161125043
"17978",0.0134365162769515,0.00964042126182074,0.00547668720796689,1.02189161125043
"72265",0.0134365162769515,0.0100417232647858,0.00644932763317708,1.02189161125043
"212442",0.0134365162769515,0.0155280698173123,0.00658688080153199,1.02189161125043
"14048",0.0134365162769515,0.0165659834025012,0.0235229604112431,1.02189161125043
"17681",0.0134365162769515,0.046132080550568,0.0573393894519539,1.02189161125043
"21749",0.0134365162769515,0.0174396230567733,0.0122731711351938,1.02189161125043
"226866",0.0134365162769515,0.0158344113336414,0.0240804709934032,1.02189161125043
"19989",0.0134365162769515,0.0120021733113262,0.00952150748631319,1.02189161125043
"98711",0.0134365162769515,0.00960759830740606,0.0122958051237823,1.02189161125043
"29819",0.0134365162769515,0.0126042338502114,0.00923639344254578,1.02189161125043
"66799",0.0134365162769515,0.0113265756491519,0.00606477348179115,1.02189161125043
"67923",0.0134365162769515,0.00955566944705294,0.00577935075650646,1.02189161125043
"70397",0.0134365162769515,0.0115856620036247,0.00669179929596486,1.02189161125043
"17087",0.0134365162769515,0.0260162745753496,0.0189742436698636,1.02189161125043
"57339",0.0134365162769515,0.022907324333635,0.0202542079241093,1.02189161125043
"14545",0.0134365162769515,0.0492221822159678,0.0239373966792197,1.02189161125043
"94227",0.0134365162769515,0.0257698195316726,0.0733099656531103,1.02189161125043
"83691",0.0134365162769515,0.0175439753008557,0.041208762705804,1.02189161125043
"21419",0.0134365162769515,0.00956031314512877,0.0476040535288346,1.02189161125043
"241035",0.0134365162769515,0.050332174388633,0.0492665759507742,1.02189161125043
"17215",0.0134365162769515,0.00995155654928388,0.0540615727781439,1.02189161125043
"74229",0.0134365162769515,0.0291009457771857,0.0128386990485679,1.02189161125043
"71877",0.0134365162769515,0.0342273705872552,0.0316983049054246,1.02189161125043
"170829",0.0134365162769515,0.0255312640608363,0.015528974042252,1.02189161125043
"75712",0.0134365162769515,0.0310268868643467,0.0432856505141042,1.02189161125043
"14859",0.0134365162769515,0.0420580231442888,0.104595392271771,1.02189161125043
"226922",0.0134365162769515,0.0104750349408901,0.0157423206137482,1.02189161125043
"70155",0.0134365162769515,0.00991196134520184,0.0104931538918803,1.02189161125043
"280645",0.0134365162769515,0.0279491587685107,0.0182970069286646,1.02189161125043
"98366",0.0134365162769515,0.0103831560858537,0.00636255950698744,1.02189161125043
"68002",0.0134365162769515,0.0221449457990183,0.0260805901947795,1.02189161125043
"68187",0.0134365162769515,0.0105401972363508,0.00537040465574617,1.02189161125043
"12839",0.0134365162769515,0.00993001378804423,0.0746184278309351,1.02189161125043
"68421",0.0134365162769515,0.00956010203542178,0.0109810387194326,1.02189161125043
"665903",0.0134365162769515,0.0195247882849858,0.015577744263429,1.02189161125043
"213109",0.0134365162769515,0.00958837760841263,0.00442523013450744,1.02189161125043
"19243",0.0134365162769515,0.009549236253784,0.00777795099510378,1.02189161125043
"19076",0.0134365162769515,0.0139046909283544,0.0124574445032769,1.02189161125043
"19335",0.0134365162769515,0.0172770045155536,0.00765538730954456,1.02189161125043
"213539",0.0134365162769515,0.00969967006909784,0.0120806757795793,1.02189161125043
"98403",0.0134365162769515,0.0124498277734409,0.00770133479478231,1.02189161125043
"433287",0.0134365162769515,0.0194174121769591,0.011061080907184,1.02189161125043
"13518",0.0134365162769515,0.0126049003698889,0.030009796412585,1.02189161125043
"69668",0.0134365162769515,0.0175161369668236,0.0200886023701936,1.02189161125043
"27993",0.0134365162769515,0.0104251860807517,0.00800453660345826,1.02189161125043
"52318",0.0134365162769515,0.0175135660327647,0.0105164062964804,1.02189161125043
"19253",0.0134365162769515,0.0102068144836573,0.011118349816985,1.02189161125043
"226970",0.0134365162769515,0.02288629950534,0.0216496203068158,1.02189161125043
"214469",0.0134365162769515,0.0105853853247371,0.0054594386625417,1.02189161125043
"226971",0.0134365162769515,0.0114148456647479,0.00955712891529863,1.02189161125043
"50785",0.0134365162769515,0.010288128156049,0.0062890919561204,1.02189161125043
"320011",0.0134365162769515,0.00993945489629197,0.00723958948295275,1.02189161125043
"214854",0.0134365162769515,0.0275443898882584,0.0473743093198538,1.02189161125043
"214855",0.0134365162769515,0.0112302037203784,0.00880593991078379,1.02189161125043
"226976",0.0134365162769515,0.00957854480937652,0.00469307206944125,1.02189161125043
"214895",0.0134365162769515,0.0125652779340912,0.00667074038913568,1.02189161125043
"94220",0.0134365162769515,0.0103302177381963,0.0128673122709307,1.02189161125043
"94218",0.0134365162769515,0.0142142534967368,0.0241783996960823,1.02189161125043
"78321",0.0134365162769515,0.0217296571999892,0.0158909765132741,1.02189161125043
"109346",0.0134365162769515,0.0221049188552075,0.0117815413571242,1.02189161125043
"20353",0.0134365162769515,0.0102989725301793,0.00979276534172335,1.02189161125043
"381337",0.0134365162769515,0.0393327290820536,0.0546672858756156,1.02189161125043
"12859",0.0134365162769515,0.010202785661221,0.00593443253064347,1.02189161125043
"226977",0.0134365162769515,0.00967116669985588,0.00528244466570669,1.02189161125043
"22637",0.0134365162769515,0.049776834835301,0.300983740176735,1.02189161125043
"56030",0.0134365162769515,0.00966104008233662,0.00535941099913199,1.02189161125043
"269180",0.0134365162769515,0.0117877206783226,0.00645749932638228,1.02189161125043
"76178",0.0134365162769515,0.00955398924184887,0.00581686135038444,1.02189161125043
"67387",0.0134365162769515,0.0115709030167109,0.00617637380126036,1.02189161125043
"269181",0.0134365162769515,0.00955611577738489,0.00443589943200804,1.02189161125043
"77633",0.0134365162769515,0.0219824424540506,0.0214996873652398,1.02189161125043
"72097",0.0134365162769515,0.0119392238112917,0.00755911136218975,1.02189161125043
"211484",0.0134365162769515,0.0359310817976015,0.0202603921472132,1.02189161125043
"623661",0.0134365162769515,0.0356436544669734,0.0307258004182819,1.02189161125043
"69028",0.0134365162769515,0.0179539139282144,0.013635660731002,1.02189161125043
"107734",0.0134365162769515,0.0122902731757513,0.00733515123052872,1.02189161125043
"98258",0.0134365162769515,0.00969884703261081,0.00594459799581265,1.02189161125043
"226982",0.0134365162769515,0.0105189053023126,0.00750947117768302,1.02189161125043
"56210",0.0134365162769515,0.0113875835091691,0.00543353454541918,1.02189161125043
"16764",0.0134365162769515,0.020381264792084,0.00930361797810588,1.02189161125043
"98388",0.0134365162769515,0.0408347639660162,0.0685667376711298,1.02189161125043
"68833",0.0134365162769515,0.00957540460650931,0.0099799564917206,1.02189161125043
"18143",0.0134365162769515,0.0169403644053344,0.0349749094182511,1.02189161125043
"114641",0.0134365162769515,0.00953860277583419,0.00654896799071879,1.02189161125043
"54610",0.0134365162769515,0.00958997015608024,0.00958868740370295,1.02189161125043
"52846",0.0134365162769515,0.0118285453958409,0.00804493534533508,1.02189161125043
"100217461",0.0134365162769515,0.0483095674127438,0.03695886192085,1.02189161125043
"67702",0.0134365162769515,0.00961029516894021,0.00580208207401284,1.02189161125043
"263764",0.0134365162769515,0.0484947152339165,0.0302857516062159,1.02189161125043
"26921",0.0134365162769515,0.0106221201351252,0.00667408304731011,1.02189161125043
"16178",0.0134365162769515,0.0370432585496284,0.0752352482351425,1.02189161125043
"16177",0.0134365162769515,0.0137068836721442,0.0175504765705076,1.02189161125043
"107527",0.0134365162769515,0.0236185420917528,0.0416578653332481,1.02189161125043
"17082",0.0134365162769515,0.0457942083613129,0.160994554304967,1.02189161125043
"16182",0.0134365162769515,0.013392783071168,0.0597859916670789,1.02189161125043
"16174",0.0134365162769515,0.0354862722664206,0.0590643465113815,1.02189161125043
"110895",0.0134365162769515,0.00959306580492708,0.048457496039199,1.02189161125043
"226999",0.0134365162769515,0.0220825549148963,0.0267187072181013,1.02189161125043
"211798",0.0134365162769515,0.0319096166939929,0.0472298113371001,1.02189161125043
"381339",0.0134365162769515,0.0471158454778138,0.0272857132841437,1.02189161125043
"69527",0.0134365162769515,0.0126696193920578,0.00807301908070021,1.02189161125043
"73122",0.0134365162769515,0.0104532245897523,0.00658784224319974,1.02189161125043
"98404",0.0134365162769515,0.0140365455633243,0.0134386849693128,1.02189161125043
"14200",0.0134365162769515,0.0102364271674668,0.0130543958686597,1.02189161125043
"666642",0.0134365162769515,0.0102360977966337,0.00753404025438081,1.02189161125043
"17974",0.0134365162769515,0.00954618131176677,0.00791451199097444,1.02189161125043
"100861934",0.0134365162769515,0.0494938583722054,0.0957334105754685,1.02189161125043
"78896",0.0134365162769515,0.00978183282573831,0.0144998677745008,1.02189161125043
"67883",0.0134365162769515,0.0179741248026197,0.0176062810192765,1.02189161125043
"100503192",0.0134365162769515,0.010860569408311,0.00537373899141708,1.02189161125043
"22019",0.0134365162769515,0.00983079929124669,0.0128806656494186,1.02189161125043
"75623",0.0134365162769515,0.0121199863214526,0.0166977890148438,1.02189161125043
"72050",0.0134365162769515,0.0102587424904802,0.00746543974757536,1.02189161125043
"246229",0.0134365162769515,0.0201274414121077,0.0289276638350351,1.02189161125043
"22592",0.0134365162769515,0.0120834307921189,0.00675059874822656,1.02189161125043
"70676",0.0134365162769515,0.0106027287936094,0.0505659652526128,1.02189161125043
"12825",0.0134365162769515,0.00953025551669288,0.0295323605752001,1.02189161125043
"12832",0.0134365162769515,0.00958612388020933,0.0204285518552864,1.02189161125043
"73674",0.0134365162769515,0.0105227270914428,0.00902605750213092,1.02189161125043
"433297",0.0134365162769515,0.0106563612159233,0.0109725559585425,1.02189161125043
"53945",0.0134365162769515,0.0257881074253841,0.0214708925390567,1.02189161125043
"227058",0.0134365162769515,0.0262296076325475,0.0526385625843603,1.02189161125043
"227059",0.0134365162769515,0.00956266128957485,0.0144441407672598,1.02189161125043
"56363",0.0134365162769515,0.0468600151371349,0.0306842101452111,1.02189161125043
"20324",0.0134365162769515,0.00960560576087209,0.0129629229249299,1.02189161125043
"109019",0.0134365162769515,0.00997925081760511,0.0129569782211469,1.02189161125043
"100045066",0.0134365162769515,0.0473046039897985,0.0554424086747582,1.02189161125043
"17912",0.0134365162769515,0.00955335741785885,0.00855170029630578,1.02189161125043
"20849",0.0134365162769515,0.0461781955909416,0.031404258878345,1.02189161125043
"20846",0.0134365162769515,0.00981433083264725,0.0157919588328692,1.02189161125043
"14660",0.0134365162769515,0.0108803055610918,0.00652427391970927,1.02189161125043
"17936",0.0134365162769515,0.00992678557318545,0.00907535662627717,1.02189161125043
"227094",0.0134365162769515,0.0258849301231862,0.0256628387000901,1.02189161125043
"98682",0.0134365162769515,0.00961282320299513,0.00518243540868795,1.02189161125043
"16329",0.0134365162769515,0.0162366696677964,0.0127920128489718,1.02189161125043
"227095",0.0134365162769515,0.0115928691860339,0.00731977858919199,1.02189161125043
"67080",0.0134365162769515,0.0208132445394745,0.0481784301991663,1.02189161125043
"227099",0.0134365162769515,0.02551973132857,0.0204652560473377,1.02189161125043
"227102",0.0134365162769515,0.017121553210143,0.0101749204980199,1.02189161125043
"72085",0.0134365162769515,0.0224652936064689,0.013451337276773,1.02189161125043
"70396",0.0134365162769515,0.0123464898303711,0.0081901272721899,1.02189161125043
"627872",0.0134365162769515,0.0439678910012622,0.0359653386184543,1.02189161125043
"98267",0.0134365162769515,0.011160318792446,0.0096394892306245,1.02189161125043
"329152",0.0134365162769515,0.0242118813546118,0.0121492424404048,1.02189161125043
"98488",0.0134365162769515,0.0165827435710356,0.0115395669321488,1.02189161125043
"241062",0.0134365162769515,0.0172503354795452,0.00810848843688516,1.02189161125043
"329154",0.0134365162769515,0.0122659298997277,0.0131375221189883,1.02189161125043
"81898",0.0134365162769515,0.0121613124956415,0.00624768656571178,1.02189161125043
"67876",0.0134365162769515,0.0105257283764837,0.00698687190804627,1.02189161125043
"15510",0.0134365162769515,0.0105358473225543,0.0129240144203239,1.02189161125043
"15528",0.0134365162769515,0.00999613239165675,0.00960028750363211,1.02189161125043
"19070",0.0134365162769515,0.00959404864181745,0.00503568147762057,1.02189161125043
"74013",0.0134365162769515,0.0191244076411767,0.0533553897630289,1.02189161125043
"212679",0.0134365162769515,0.0164994979723754,0.0119645767093315,1.02189161125043
"227120",0.0134365162769515,0.0101916309177625,0.0680733291312766,1.02189161125043
"626009",0.0134365162769515,0.0233170839268691,0.0198605877222203,1.02189161125043
"212712",0.0134365162769515,0.0464329929802923,0.020850030078503,1.02189161125043
"73467",0.0134365162769515,0.0278012531460588,0.0379264988911865,1.02189161125043
"68736",0.0134365162769515,0.0192373686112569,0.00964984624011729,1.02189161125043
"68115",0.0134365162769515,0.0142438255396575,0.00696390982974873,1.02189161125043
"67198",0.0134365162769515,0.0104222908379151,0.0229162190330411,1.02189161125043
"51960",0.0134365162769515,0.0211409499145422,0.0303429760325322,1.02189161125043
"68549",0.0134365162769515,0.0264499777275163,0.0263902857186554,1.02189161125043
"11761",0.0134365162769515,0.0155639930860993,0.0605741597100859,1.02189161125043
"71724",0.0134365162769515,0.0363901101557862,0.0946567112675214,1.02189161125043
"71872",0.0134365162769515,0.0495763009274599,0.0697254385064909,1.02189161125043
"213043",0.0134365162769515,0.0486566631099399,0.0649340454286608,1.02189161125043
"66882",0.0134365162769515,0.0108742116009145,0.00787470826871908,1.02189161125043
"12747",0.0134365162769515,0.0106497539847698,0.0126612823612479,1.02189161125043
"70225",0.0134365162769515,0.016653990873829,0.00862029909341738,1.02189161125043
"65102",0.0134365162769515,0.0167417622917415,0.0121136681508574,1.02189161125043
"18393",0.0134365162769515,0.0120654919437997,0.00823764857917085,1.02189161125043
"213056",0.0134365162769515,0.0146252115343702,0.00804738622637411,1.02189161125043
"66495",0.0134365162769515,0.0108658306407214,0.00561249593187819,1.02189161125043
"100504501",0.0134365162769515,0.031791608526799,0.0153029653354552,1.02189161125043
"12633",0.0134365162769515,0.00955776618373514,0.0128954765405832,1.02189161125043
"12370",0.0134365162769515,0.0117267369343571,0.00690309104541491,1.02189161125043
"70827",0.0134365162769515,0.00985958700555226,0.00709828009535867,1.02189161125043
"227154",0.0134365162769515,0.02029530091236,0.0104945652571636,1.02189161125043
"381259",0.0134365162769515,0.015712280868516,0.00709413674134392,1.02189161125043
"227157",0.0134365162769515,0.0477901448676312,0.0584459623491079,1.02189161125043
"74018",0.0134365162769515,0.0096112560767118,0.0135298789293964,1.02189161125043
"271697",0.0134365162769515,0.0392043546860323,0.0916243324177234,1.02189161125043
"14369",0.0134365162769515,0.0103199854779723,0.0202733358117471,1.02189161125043
"381260",0.0134365162769515,0.0483185241153633,0.133996490765767,1.02189161125043
"22218",0.0134365162769515,0.00954984787073629,0.0067832059664199,1.02189161125043
"55989",0.0134365162769515,0.0117229757768414,0.0103492433056568,1.02189161125043
"12168",0.0134365162769515,0.00961265615655948,0.00940859548462464,1.02189161125043
"100504533",0.0134365162769515,0.0262175876986998,0.0208564044455468,1.02189161125043
"72750",0.0134365162769515,0.00959528477908172,0.0114405402724141,1.02189161125043
"70375",0.0134365162769515,0.046369097355347,0.0214268337784477,1.02189161125043
"57750",0.0134365162769515,0.0167600347243116,0.0181649091055691,1.02189161125043
"241066",0.0134365162769515,0.0273595082491851,0.0273161607645258,1.02189161125043
"100504573",0.0134365162769515,0.0102783915977999,0.0097518026134466,1.02189161125043
"269198",0.0134365162769515,0.00974568797293067,0.00947189664677936,1.02189161125043
"77951",0.0134365162769515,0.0133145009837495,0.00758364358843522,1.02189161125043
"329165",0.0134365162769515,0.0110339124365631,0.0102120314989877,1.02189161125043
"77300",0.0134365162769515,0.00957543217475802,0.00681417360110627,1.02189161125043
"100043027",0.0134365162769515,0.0114392508527242,0.00814506647213289,1.02189161125043
"100042533",0.0134365162769515,0.0477966502676472,0.0389407814129415,1.02189161125043
"72823",0.0134365162769515,0.0134621602222118,0.00990419339787913,1.02189161125043
"18187",0.0134365162769515,0.010869954523086,0.024678183624396,1.02189161125043
"227195",0.0134365162769515,0.00953204226215074,0.00670299713878432,1.02189161125043
"100380944",0.0134365162769515,0.039084121587575,0.0326572016316047,1.02189161125043
"100504668",0.0134365162769515,0.0479450085533785,0.0395449427733023,1.02189161125043
"227197",0.0134365162769515,0.00954081430723348,0.00467577560185227,1.02189161125043
"55949",0.0134365162769515,0.0121103122738288,0.00786364163820113,1.02189161125043
"100217464",0.0134365162769515,0.0375247900075042,0.0251432637776808,1.02189161125043
"73884",0.0134365162769515,0.0253883910284433,0.0553969242829779,1.02189161125043
"23792",0.0134365162769515,0.0480092428130452,0.0251974919784859,1.02189161125043
"75619",0.0134365162769515,0.0127371254620945,0.0119802469616388,1.02189161125043
"93691",0.0134365162769515,0.0134509649970923,0.00863710823483794,1.02189161125043
"12912",0.0134365162769515,0.0100586078730524,0.0054293859516171,1.02189161125043
"67099",0.0134365162769515,0.0202065152489655,0.0159877054730024,1.02189161125043
"69941",0.0134365162769515,0.0354254067496041,0.0295549521355763,1.02189161125043
"227210",0.0134365162769515,0.011266347072535,0.0108904717911913,1.02189161125043
"14367",0.0134365162769515,0.00953931316961459,0.0138436485206315,1.02189161125043
"241075",0.0134365162769515,0.0132000238436945,0.013183893309482,1.02189161125043
"667276",0.0134365162769515,0.0454688264627466,0.0318353154834637,1.02189161125043
"15926",0.0134365162769515,0.0104450860289265,0.0163672264971434,1.02189161125043
"18711",0.0134365162769515,0.0109157919038092,0.00645755965374019,1.02189161125043
"17756",0.0134365162769515,0.00959481724782112,0.0183419608821762,1.02189161125043
"329178",0.0134365162769515,0.0401697456158786,0.127257115357973,1.02189161125043
"66646",0.0134365162769515,0.0100630401175645,0.00644855199965716,1.02189161125043
"68691",0.0134365162769515,0.00957150052460283,0.0101997759068255,1.02189161125043
"11363",0.0134365162769515,0.00956423952819015,0.0165265591304964,1.02189161125043
"14768",0.0134365162769515,0.0101374331718367,0.00615013309626903,1.02189161125043
"13869",0.0134365162769515,0.0267159383225894,0.0360939982104189,1.02189161125043
"22779",0.0134365162769515,0.0127915821542016,0.0079448007802989,1.02189161125043
"12021",0.0134365162769515,0.0263096846029272,0.0322892197763558,1.02189161125043
"74591",0.0134365162769515,0.0396141824554222,0.029724447183282,1.02189161125043
"108147",0.0134365162769515,0.00961524140156588,0.014199161671072,1.02189161125043
"14268",0.0134365162769515,0.011630676447364,0.0328484387596997,1.02189161125043
"381269",0.0134365162769515,0.0166109801062542,0.017583079582684,1.02189161125043
"111175",0.0134365162769515,0.0160451457709333,0.015863678657517,1.02189161125043
"271711",0.0134365162769515,0.0491044139914988,0.0321740373527106,1.02189161125043
"22596",0.0134365162769515,0.0100167927188321,0.00612011419619802,1.02189161125043
"381270",0.0134365162769515,0.0467196742596671,0.0253265694234913,1.02189161125043
"54380",0.0134365162769515,0.0117976277271312,0.00752228780798159,1.02189161125043
"19981",0.0134365162769515,0.0173891848692357,0.00897836973672308,1.02189161125043
"16008",0.0134365162769515,0.0118187184979537,0.0169470425816255,1.02189161125043
"16011",0.0134365162769515,0.0134604430430983,0.0250997279084196,1.02189161125043
"723792",0.0134365162769515,0.0209460193787408,0.0185065878119384,1.02189161125043
"78718",0.0134365162769515,0.0474822281079703,0.0225016713782935,1.02189161125043
"21961",0.0134365162769515,0.0120004326842589,0.0221547212705223,1.02189161125043
"435626",0.0134365162769515,0.0291299687331558,0.0166531277230675,1.02189161125043
"76709",0.0134365162769515,0.0104780605654186,0.00704491109038525,1.02189161125043
"227290",0.0134365162769515,0.0103402134763015,0.0058913216450731,1.02189161125043
"56695",0.0134365162769515,0.0115477320149868,0.00515710397465263,1.02189161125043
"69660",0.0134365162769515,0.0104331597148544,0.00662658120108513,1.02189161125043
"241112",0.0134365162769515,0.0480257062052288,0.0512315015557529,1.02189161125043
"18173",0.0134365162769515,0.0462624395360835,0.0442652932014171,1.02189161125043
"227292",0.0134365162769515,0.00960343893001608,0.00603082672020358,1.02189161125043
"22349",0.0134365162769515,0.046591725104285,0.0398858569884011,1.02189161125043
"319651",0.0134365162769515,0.00956388926275729,0.0187281305787109,1.02189161125043
"58184",0.0134365162769515,0.0107136854216368,0.0126894436397743,1.02189161125043
"18802",0.0134365162769515,0.0330241001298464,0.031279110024227,1.02189161125043
"77264",0.0134365162769515,0.00986867858480625,0.0057032902984334,1.02189161125043
"66821",0.0134365162769515,0.0151410971076425,0.00654193921824221,1.02189161125043
"57751",0.0134365162769515,0.0114692690108917,0.00925354608316005,1.02189161125043
"269209",0.0134365162769515,0.0246555739573912,0.014903075418302,1.02189161125043
"67534",0.0134365162769515,0.0103940331120427,0.0118106688869234,1.02189161125043
"104086",0.0134365162769515,0.0254276115052411,0.0186129845577683,1.02189161125043
"241113",0.0134365162769515,0.048359373646501,0.0324211787103503,1.02189161125043
"22420",0.0134365162769515,0.0100535214438306,0.0091043895388765,1.02189161125043
"22409",0.0134365162769515,0.0103859294909049,0.0124451702077377,1.02189161125043
"75570",0.0134365162769515,0.0287946567051812,0.0116452073212067,1.02189161125043
"22626",0.0134365162769515,0.0314042363437988,0.0307729733395942,1.02189161125043
"69171",0.0134365162769515,0.0098386451435521,0.00955667694706855,1.02189161125043
"227298",0.0134365162769515,0.00960672677977721,0.00617075343514673,1.02189161125043
"68818",0.0134365162769515,0.0134168006631714,0.0142389432124731,1.02189161125043
"74104",0.0134365162769515,0.0124791730355619,0.00591289314964964,1.02189161125043
"245860",0.0134365162769515,0.0095625141249826,0.00608989429656108,1.02189161125043
"52231",0.0134365162769515,0.0156902268704992,0.0125918126946265,1.02189161125043
"74577",0.0134365162769515,0.018245731186773,0.0194336725494532,1.02189161125043
"20872",0.0134365162769515,0.0103864113939486,0.00632025175708458,1.02189161125043
"22145",0.0134365162769515,0.010776077743396,0.00991997573764911,1.02189161125043
"56812",0.0134365162769515,0.00956796155105086,0.00765490695991267,1.02189161125043
"19275",0.0134365162769515,0.0391675597897804,0.0283764844065743,1.02189161125043
"13437",0.0134365162769515,0.00975228645844277,0.0065621439402248,1.02189161125043
"13346",0.0134365162769515,0.0236736374828979,0.0420226672337121,1.02189161125043
"11790",0.0134365162769515,0.00953553061327946,0.00825968132792166,1.02189161125043
"69080",0.0134365162769515,0.00960775442570511,0.00706827385305212,1.02189161125043
"241118",0.0134365162769515,0.0401740817618195,0.0338620325970281,1.02189161125043
"74241",0.0134365162769515,0.00954041147142856,0.00597884778490777,1.02189161125043
"319998",0.0134365162769515,0.0191574080189384,0.00978266861779455,1.02189161125043
"98733",0.0134365162769515,0.010589134379223,0.0152917442152649,1.02189161125043
"16322",0.0134365162769515,0.0254407636406892,0.0213727724743413,1.02189161125043
"71728",0.0134365162769515,0.0120374448029915,0.0167697731620218,1.02189161125043
"20536",0.0134365162769515,0.0100005125141808,0.0159971391418679,1.02189161125043
"13838",0.0134365162769515,0.00959233608268625,0.0107508223824906,1.02189161125043
"23874",0.0134365162769515,0.00981078887440812,0.00984513320364441,1.02189161125043
"68393",0.0134365162769515,0.0496779120930446,0.137627984312953,1.02189161125043
"74205",0.0134365162769515,0.0096339013487381,0.00739868806501608,1.02189161125043
"195434",0.0134365162769515,0.011131848421149,0.00708401411961996,1.02189161125043
"57814",0.0134365162769515,0.0221842109484645,0.0823444509969893,1.02189161125043
"252903",0.0134365162769515,0.0223129317324692,0.0132128940728273,1.02189161125043
"69368",0.0134365162769515,0.0108562962504143,0.0102744074762979,1.02189161125043
"69163",0.0134365162769515,0.0166393510354996,0.0121625271846837,1.02189161125043
"20720",0.0134365162769515,0.0192340573954193,0.0181771498354248,1.02189161125043
"26554",0.0134365162769515,0.0103231223559829,0.00593066136037379,1.02189161125043
"210293",0.0134365162769515,0.0318704958211678,0.0455039581318098,1.02189161125043
"16367",0.0134365162769515,0.00970201976472773,0.0189173362465052,1.02189161125043
"100503073",0.0134365162769515,0.0494255024841804,0.0882907204162981,1.02189161125043
"76867",0.0134365162769515,0.00961262786505084,0.00745757673218598,1.02189161125043
"12829",0.0134365162769515,0.0278196987873186,0.0356098265713399,1.02189161125043
"12828",0.0134365162769515,0.025634369189747,0.0840483383392197,1.02189161125043
"75734",0.0134365162769515,0.0096245972181846,0.0056210188235894,1.02189161125043
"100044526",0.0134365162769515,0.0405804228950771,0.0321027449449744,1.02189161125043
"15463",0.0134365162769515,0.0096829865806475,0.00643415147910947,1.02189161125043
"80721",0.0134365162769515,0.0399467917882698,0.0520324374782153,1.02189161125043
"20297",0.0134365162769515,0.0244623565310265,0.0330845656657294,1.02189161125043
"98496",0.0134365162769515,0.0361564706152357,0.0188165974359747,1.02189161125043
"14897",0.0134365162769515,0.0107143396536858,0.00756448314253607,1.02189161125043
"66153",0.0134365162769515,0.0364356437071419,0.0134508923895118,1.02189161125043
"71781",0.0134365162769515,0.0499258436879315,0.0398717272504254,1.02189161125043
"665378",0.0134365162769515,0.0492520128426692,0.039285103421784,1.02189161125043
"100039794",0.0134365162769515,0.0354736444637195,0.0207934341302157,1.02189161125043
"109032",0.0134365162769515,0.0217945159178269,0.0112810758558452,1.02189161125043
"434484",0.0134365162769515,0.0169085548120671,0.0104304295917147,1.02189161125043
"20684",0.0134365162769515,0.0260920700109275,0.0380903801510862,1.02189161125043
"319997",0.0134365162769515,0.0474677282021809,0.0518909707629898,1.02189161125043
"12283",0.0134365162769515,0.0101731261493951,0.00727234582535518,1.02189161125043
"64294",0.0134365162769515,0.0106353606595351,0.00522957437832576,1.02189161125043
"227326",0.0134365162769515,0.0466907349315869,0.181494304319154,1.02189161125043
"72792",0.0134365162769515,0.0267347537602303,0.0321009558373834,1.02189161125043
"70247",0.0134365162769515,0.0101957333842632,0.00786165825381305,1.02189161125043
"15559",0.0134365162769515,0.0494822563167392,0.0586464681847619,1.02189161125043
"78795",0.0134365162769515,0.0154406529173298,0.0126087757971548,1.02189161125043
"227327",0.0134365162769515,0.027413006025462,0.021514333005854,1.02189161125043
