"logFC","unshrunk.logFC","logCPM","PValue","FDR","GeneID"
1.88462127612989,1.88466494401009,8.73346691089323,9.01931260266558e-08,4.48000169428549e-05,"20482"
2.49609823906378,2.49700473090875,4.35460241995955,9.07112466572611e-08,4.48000169428549e-05,"170770"
2.33769901046578,2.33785776945131,6.93456622197418,9.57819610717223e-08,4.58708519023484e-05,"12654"
2.09717852571631,2.09920551914,4.93919557822008,1.03100524132746e-07,4.79235495115857e-05,"16763"
4.03626393850204,4.03653325511609,9.43393631386793,1.32888988462016e-07,6.00050735329628e-05,"12266"
1.99107571661373,1.99163238472859,4.90216632159037,1.45245137582758e-07,6.36861914984399e-05,"101612"
2.1916145019598,2.19253493020768,3.69427026353167,1.49100802672885e-07,6.36861914984399e-05,"14299"
1.71073240501546,1.7108862370602,5.0222116999753,1.58597010075718e-07,6.59596617693855e-05,"20317"
-1.7114640271819,-1.71194362048127,3.56671928890132,1.74933503274286e-07,6.76442313934159e-05,"194126"
-4.01334102826199,-4.02115850942294,4.09979010437146,1.78484848204995e-07,6.76442313934159e-05,"12424"
2.33172957779397,2.33421275074503,6.89488172622488,1.79251440478247e-07,6.76442313934159e-05,"12739"
-2.57637467723309,-2.57663930634202,6.39856429355521,1.79768268699283e-07,6.76442313934159e-05,"232016"
3.52034162536699,3.54629109466028,5.306124078306,1.97392076798231e-07,7.25484739934709e-05,"18260"
-3.65658447483707,-3.66192869505341,2.04923195445387,2.24846582332584e-07,7.97697343457937e-05,"68828"
-2.03935906479306,-2.03978453027714,4.94732936333997,2.33576356397124e-07,7.97697343457937e-05,"66234"
-2.60029989207424,-2.60042206451795,6.36641012608393,2.33586717886203e-07,7.97697343457937e-05,"67971"
2.26242569003242,2.26266259139662,6.4377925880124,2.37229657950665e-07,7.97697343457937e-05,"14115"
-2.5725089483949,-2.57260208616222,6.75040789211728,2.51097593168496e-07,8.1403338308816e-05,"12833"
-3.17372173545921,-3.17624612425476,2.42324073422822,2.52389494883067e-07,8.1403338308816e-05,"270150"
4.09159200633441,4.1315334364762,5.21919597614708,2.8009368703021e-07,8.85320125965088e-05,"319530"
-1.99435888133746,-1.99439847898867,7.23356197473955,3.1040482407502e-07,9.61889772486592e-05,"18019"
1.47453138676778,1.47464615704729,7.06224996198471,3.2989723678438e-07,9.99155266859659e-05,"73847"
-1.97983655752954,-1.98158828629988,4.54042822227372,3.35074849048101e-07,9.99155266859659e-05,"12023"
1.78242208833185,1.78251048526902,6.7568609132192,3.41664478368902e-07,9.9993804002632e-05,"79362"
3.43851062942906,3.46431781333926,4.99370945119146,3.51003718124927e-07,0.000100859322931752,"67451"
1.90803591741179,1.9088324767612,4.65206011687559,3.81342160437722e-07,0.000107620205420674,"59028"
3.24673112322384,3.2527574126779,7.132985238918,3.89168174369255e-07,0.000107901996977749,"53624"
1.73227348050059,1.73330133174972,3.19176354232049,4.41327705915417e-07,0.000119708176261261,"108897"
1.92314013671772,1.92328639316069,6.59650889648495,4.53151684685442e-07,0.000119708176261261,"72515"
-2.06385356943026,-2.06463840388401,3.30669331019966,4.54472954674491e-07,0.000119708176261261,"74134"
6.19306982534381,6.35353420723404,-0.0500274994429535,4.65690501733689e-07,0.000120652011301627,"16071"
-2.16367646808547,-2.16379694951041,5.99579321126002,4.81304269666022e-07,0.000122686010932287,"76123"
