ave_log_abundance,bcv_mle,bcv_post,bcv_prior
3.9196578916823963,3.7944917225623587,3.736936873879324,1.307992574402109
0.4506614090095652,31.622776601683793,31.079677962507255,1.8105725528318781
1.3785116232537298,0.8343960841152406,0.869300896485861,1.4912983894746301
-0.3219280948873623,3.1541802397663,3.1763616705904165,3.681895174969903
2.560714954474479,31.622776601683793,31.078849587902205,1.330821691560756
-0.5849625007211563,14.01020774173852,13.847156412313744,8.586322664782827
1.987927167699425,2.2608932606620273,2.2342685855026314,1.37195861191638
0.8210298589546806,1.7792912065452942,1.775065831551087,1.667345728206872
-0.38332863955150576,1.2876180546047917,1.5265871320246187,4.351454458857135
0.0,4.1255051093757436,4.074489886132117,2.3910401559483634
0.22239242133644774,1.160684739860073,1.2041168045496464,1.9964553699007557
4.77082904603249,3.298455279214689,3.2489701926189754,1.2913414987985468
-0.44745897697122117,31.622776601683793,31.093783311387295,5.380206294568604
4.20163386116965,2.6658640358752805,2.629284927203684,1.3016047460747933
-0.5145731728297583,15.640364199966848,15.412138733972556,6.73386228847205
0.04730571477835652,31.622776601683793,31.080845275428512,2.3242134849309184
2.1043366598147357,1.9331079392519908,1.9145314654174512,1.3536869157971652
2.0473057147783567,2.0581691657697285,2.0365301412409345,1.361720060091385
-0.20645087746742632,0.6240536840796538,0.8383534026341337,2.9052945965843904
-0.44745897697122117,1.330345561339631,1.68156639384732,5.380206294568604
0.5193741590935794,6.129429986579295,6.032617198934637,1.7627100501044124
0.9757524537533226,0.9801397280946642,1.0106336847707085,1.58753498046028
-0.20645087746742632,30.430345001834635,29.910812688181977,2.9052945965843904
-0.5145731728297583,11.552450204293375,11.410430044530978,6.73386228847205
0.09310940439148145,3.6836252533590215,3.64053261397874,2.2478522726174077
0.6780719051126377,1.7716506167895063,1.770298632449325,1.7365834059341276
1.0473057147783564,31.622776601683793,31.079200817024898,1.5524442259869684
-0.5145731728297583,27.019534931866602,26.583109575980927,6.73386228847205
-0.44745897697122117,11.861787143067541,11.692685716537909,5.380206294568604
-0.0995356735509144,3.878752581367661,3.8385023029267673,2.587464350632842
-0.20645087746742632,31.622776601683793,31.082515413590805,2.9052945965843904
-0.38332863955150576,17.326548794784802,17.046975927017627,4.351454458857135
-0.5145731728297583,0.7317728469499674,1.5098609469775244,6.73386228847205
-0.44745897697122117,11.544734134126381,11.382040300178561,5.380206294568604
0.2630344058337938,0.7294578406514411,0.8118106172817523,1.9475548801358225
-0.44745897697122117,1.1546007994945244,1.5517565016064017,5.380206294568604
0.7078192485066896,1.9874569304441976,1.9779531853192858,1.7267887313909844
0.04730571477835652,31.622776601683793,31.080845275428512,2.3242134849309184
-0.38332863955150576,4.543860656377119,4.536523963074032,4.351454458857135
0.0,1.2670068212830798,1.3286666932170734,2.3910401559483634
0.0,15.48478144517835,15.224375338982762,2.3910401559483634
-0.20645087746742632,31.622776601683793,31.082515413590805,2.9052945965843904
1.2630344058337937,1.4807238337493267,1.4814643970084889,1.4996334306961572
-0.3219280948873623,9.903008893876207,9.753479177166676,3.681895174969903
1.3025627700204314,2.86071909574755,2.8229860708780214,1.4951926599584435
3.2377676472233636,3.303240050118112,3.2540059966639685,1.3206701544078385
4.4105220181563505,3.52264066189206,3.469449197986326,1.297315477949032
0.3025627700204313,10.63361029850892,10.456332767091636,1.9086139708828338
0.18057224564182084,10.296901962637486,10.126756431572305,2.0774798407993256
-0.3219280948873623,31.622776601683793,31.08532680542502,3.681895174969903
-0.38332863955150576,31.622776601683793,31.08828256369176,4.351454458857135
-0.0489096004809464,1.6266984147248797,1.6672106665145277,2.464631397792407
0.09310940439148145,1.5275894487055506,1.5618506983182319,2.2478522726174077
0.925999418556223,1.3649255316554805,1.3752708410159173,1.6097534029684901
-0.5849625007211563,31.622776601683793,31.118374628475046,8.586322664782827
0.0,31.622776601683793,31.081018464365705,2.3910401559483634
0.7935491225325737,0.9580693304130665,0.9963042023750192,1.6845294368893204
0.13750352374993502,4.914493820864436,4.8432257614526995,2.1503681089013718
-0.15200309344504995,2.1167250785922516,2.1419976307020123,2.691762077942239
-0.3219280948873623,1.867055951492591,1.9692349724133424,3.681895174969903
0.09310940439148145,4.29459131713543,4.238007123426961,2.2478522726174077
0.18057224564182084,31.622776601683793,31.080248351765295,2.0774798407993256
-0.20645087746742632,9.054841281734596,8.91500361277011,2.9052945965843904
-0.20645087746742632,1.7637277751892202,1.8215937664281883,2.9052945965843904
1.2630344058337937,1.5066312909532624,1.5063595100766973,1.4996334306961572
2.035623909730721,2.112200038134443,2.0892401863755428,1.3636158257479858
2.3692338096657193,4.358138788362411,4.290156762821639,1.3361055478776338
-0.20645087746742632,18.514681399717997,18.20357274938441,2.9052945965843904
-0.3219280948873623,20.240110399811137,19.90298651371882,3.681895174969903
0.0,31.622776601683793,31.081018464365705,2.3910401559483634
-0.5145731728297583,31.622776601683793,31.10279116169187,6.73386228847205
1.5193741590935794,2.045687641993009,2.027061506813916,1.473950601760536
0.3025627700204313,2.352830433788224,2.3371395464595337,1.9086139708828338
-0.3219280948873623,2.2735915298950897,2.344287590936693,3.681895174969903
-0.44745897697122117,31.622776601683793,31.093783311387295,5.380206294568604
-0.20645087746742632,1.6433001124232816,1.7099339828311317,2.9052945965843904
-0.5849625007211563,31.622776601683793,31.118374628475046,8.586322664782827
1.0238467419543678,31.622776601683793,31.079219429552804,1.5633122985492574
1.0931094043914815,2.117829796739461,2.098755856476064,1.5351672337281133
-0.5849625007211563,31.622776601683793,31.118374628475046,8.586322664782827
-0.3219280948873623,31.622776601683793,31.08532680542502,3.681895174969903
-0.5145731728297583,15.544090778808647,15.317613652423443,6.73386228847205
0.04730571477835652,31.622776601683793,31.080845275428512,2.3242134849309184
4.27550375779601,3.8745796135818136,3.8153903069818633,1.300032961239802
0.22239242133644774,30.993004639636652,30.461191244372216,1.9964553699007557
0.6476982560691188,31.622776601683793,31.079547843723287,1.7439728582080631
0.8479969065549501,1.4835292934106488,1.490427023872576,1.6516253857609295
0.04730571477835652,16.59133575753425,16.311104537474588,2.3242134849309184
0.5525410230287788,31.622776601683793,31.079572575609934,1.7568258927445086
0.4506614090095652,1.274782650315896,1.2997758092704177,1.8105725528318781
3.3171110785895865,2.234245449848523,2.207125735545056,1.3197737075655587
-0.44745897697122117,10.717282257987282,10.571908885864094,5.380206294568604
4.491853096329675,2.0229476617766595,2.0007120555147706,1.2957924274279398
0.0,9.952678289638289,9.791160790195347,2.3910401559483634
-0.3219280948873623,2.4010467157956663,2.4633918989669312,3.681895174969903
2.1043366598147357,2.3626999264922866,2.3331481934284177,1.3536869157971652
1.8612937291684077,2.4983094402704693,2.4665494986017262,1.3996610677847254
0.3025627700204313,1.3730582723358455,1.397748090242805,1.9086139708828338
-0.3219280948873623,31.622776601683793,31.08532680542502,3.681895174969903
-0.44745897697122117,31.622776601683793,31.093783311387295,5.380206294568604
-0.5145731728297583,31.622776601683793,31.10279116169187,6.73386228847205
0.13750352374993502,10.912780877754301,10.732102733798598,2.1503681089013718
0.48542682717024166,1.2866599267381293,1.3099620286321099,1.7916344404007243
0.925999418556223,1.1172313263706575,1.1403883026134098,1.6097534029684901
2.0588936890535683,0.7032317536807876,0.7397824107715636,1.3599786732253547
1.9634741239748859,2.5358031236327037,2.502991070573685,1.3767118976896633
-0.38332863955150576,1.631035121907962,1.8148743367715707,4.351454458857135
-0.3219280948873623,8.90356705220307,8.77210838849153,3.681895174969903
0.04730571477835652,2.07301598568556,2.083360349650024,2.3242134849309184
1.070389327891398,1.8395498851297079,1.828900102105671,1.5428074471074422
0.04730571477835652,0.6768030137415132,0.8065369849001502,2.3242134849309184
-0.5145731728297583,13.032511137278142,12.859186450612713,6.73386228847205
-0.15200309344504995,31.622776601683793,31.08185855565593,2.691762077942239
0.22239242133644774,2.4259848134200843,2.410697486255362,1.9964553699007557
2.1043366598147357,31.622776601683793,31.078883327071654,1.3536869157971652
-0.0489096004809464,31.622776601683793,31.08121486284149,2.464631397792407
-0.5145731728297583,9.022908133250779,8.946391830196847,6.73386228847205
1.3219280948873624,31.622776601683793,31.07910325616725,1.4941848408138412
-0.15200309344504995,31.622776601683793,31.08185855565593,2.691762077942239
0.22239242133644774,5.738885777016588,5.651882521756789,1.9964553699007557
-0.5849625007211563,31.622776601683793,31.118374628475046,8.586322664782827
-0.5145731728297583,2.49827122438158,2.7862966545281838,6.73386228847205
3.0761029790857917,3.8397232144023996,3.78146778782584,1.3223706118186553
-0.15200309344504995,30.41407787382074,29.894145486853677,2.691762077942239
-0.3219280948873623,2.6114453008976746,2.6611783407473864,3.681895174969903
-0.38332863955150576,10.807034404225675,10.64638372531649,4.351454458857135
