ave_log_abundance,bcv_mle,bcv_prior
4.015565090870614,3.019038850777427,2.371789982091133
-0.8514897073759606,1.23726118424079,0.5659289804671286
-0.9021157804459287,0.30741743565890484,0.4817270922760251
-0.9798846387029243,3.71866289408968,0.21503032841794725
-0.7657598333500767,1.072739348511264,0.6911711858878058
0.3300079264408039,8.025987310541662,1.240478173333888
1.2668742274180393,0.8513781675521933,1.4443926770636815
-0.9787752999009458,0.17010396908156034,0.21976589793031867
-0.7335934967037068,2.10473787656937,0.7268372015084449
-0.8979157919166432,0.6378576093867621,0.4890683845986469
-0.9021157804459287,0.3417555028060662,0.4817270922760251
-0.8885102856821904,0.34446934215126324,0.5059169247298617
-0.5297646802686352,0.9226326436943144,0.8833732862352452
-0.6561820109462132,0.49983210312960147,0.7905250982007821
2.4211786523231527,16.832577505382154,1.8141191520309536
-0.9743464551614941,14.174176493164776,0.23973423537623714
-0.9480551573425664,0.6232449930650056,0.3590226630967332
-0.4936653396419028,0.8010557542112153,0.9076460692682875
-0.9513154865061534,0.2978501634947841,0.3495868673372029
-0.946970016230189,0.3282477568216897,0.36221935039869707
-0.9655293457258542,0.741457871619731,0.2850516103331812
1.9860061795056076,15.605702979077735,1.6637789603743842
-0.9545832003400643,0.3105265301402821,0.3403785282340826
-0.878131139902191,1.11753881345087,0.525184062721833
-0.9821058786196026,7.664832723739586,0.20585276234431438
-0.9179755411998869,0.8985772748625197,0.44342329844385525
-0.9821058786196026,0.11044566718353434,0.20585276234431438
1.063567554092552,3.1456391590818917,1.3995666503847897
-0.3504831803133891,1.767828933766207,0.9862509966651332
-0.9688294501939284,0.36539248722756446,0.2671651363958575
-0.9513154865061534,0.512793105857372,0.3495868673372029
-0.6884624262876934,1.4625238300081889,0.7656535333036867
-0.9821058786196026,0.2835037397498163,0.20585276234431438
-0.8586141418093423,0.777513188157435,0.5551476254735077
-0.9821058786196026,23.892069350241915,0.20585276234431438
0.012883792066000004,2.0506049973486786,1.1552037716235084
-0.9137291951147464,0.4116519491887155,0.45336981487312356
-0.7657598333500767,0.5445295067236708,0.6911711858878058
-0.6939134215919713,0.8279589773066154,0.761294223882528
-0.8853886940404802,0.946515238353145,0.5116361014198665
-0.8606561733475607,0.9997974146032006,0.5520954789350043
-0.9688294501939284,0.3037779391618191,0.2671651363958575
